@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
1089,'2020/03/23 12:45:25:125',5,0.546867,-0.403995,0.160826,0.028416,0.44326,0.255516,0.209934,1,0,0,0,0,0
1090,'2020/03/23 12:45:25:137',5,0.522609,-0.378632,0.173773,0.057539,0.483509,0.278867,0.216913,1,0,0,0,0,0
1091,'2020/03/23 12:45:25:148',5,0.597383,-0.373598,0.163729,0.003148,0.460523,0.333483,0.283153,1,0,0,0,0,0
1092,'2020/03/23 12:45:25:160',5,0.631318,-0.373665,0.101973,0.001067,0.436028,0.289294,0.197603,1,0,0,0,0,0
1093,'2020/03/23 12:45:25:171',5,0.571518,-0.402747,0.136722,0.028696,0.454104,0.272153,0.213758,1,0,0,0,0,0
1094,'2020/03/23 12:45:25:184',5,0.591659,-0.355938,0.194077,0.004933,0.457518,0.326724,0.230218,1,0,0,0,0,0
1095,'2020/03/23 12:45:25:195',5,0.529066,-0.411402,0.131085,0.027648,0.500651,0.304348,0.198597,1,0,0,0,0,0
1096,'2020/03/23 12:45:25:195',5,0.529066,-0.411402,0.131085,0.027648,0.500651,0.304348,0.198597,1,0,0,0,0,0
1097,'2020/03/23 12:45:25:206',5,0.574375,-0.366339,0.084936,0.005457,0.405955,0.243943,0.16899,1,0,0,0,0,0
1098,'2020/03/23 12:45:25:218',5,0.56408,-0.396581,0.135886,-0.003662,0.453514,0.277272,0.217617,1,0,0,0,0,0
1099,'2020/03/23 12:45:25:230',5,0.550884,-0.410929,0.150888,0.015502,0.458945,0.263078,0.206207,1,0,0,0,0,0
1100,'2020/03/23 12:45:25:241',5,0.513482,-0.374007,0.181281,0.053164,0.459181,0.259229,0.229064,1,0,0,0,0,0
1101,'2020/03/23 12:45:25:253',5,0.597447,-0.373359,0.17295,0.017883,0.472525,0.327832,0.242696,1,0,0,0,0,0
1102,'2020/03/23 12:45:25:265',5,0.619449,-0.388605,0.102337,-0.003768,0.438204,0.296915,0.232418,1,0,0,0,0,0
1103,'2020/03/23 12:45:25:265',5,0.619449,-0.388605,0.102337,-0.003768,0.438204,0.296915,0.232418,1,0,0,0,0,0
1104,'2020/03/23 12:45:25:276',5,0.576632,-0.393735,0.125007,0.023906,0.434516,0.256055,0.19295,1,0,0,0,0,0
1105,'2020/03/23 12:45:25:288',5,0.580078,-0.369384,0.18364,0.016349,0.476302,0.319391,0.222242,1,0,0,0,0,0
1106,'2020/03/23 12:45:25:302',5,0.536228,-0.409524,0.147494,0.010318,0.488843,0.321809,0.221689,1,0,0,0,0,0
1107,'2020/03/23 12:45:25:311',5,0.538381,-0.395173,0.072165,0.011221,0.429467,0.240936,0.161689,1,0,0,0,0,0
1108,'2020/03/23 12:45:25:322',5,0.56083,-0.395934,0.129134,-0.008996,0.449382,0.283364,0.207752,1,0,0,0,0,0
1109,'2020/03/23 12:45:25:334',5,0.54308,-0.415764,0.132107,-0.011286,0.453182,0.259163,0.206954,1,0,0,0,0,0
1110,'2020/03/23 12:45:25:346',5,0.525763,-0.384264,0.178952,0.042187,0.438227,0.253186,0.229134,1,0,0,0,0,0
1111,'2020/03/23 12:45:25:346',5,0.525763,-0.384264,0.178952,0.042187,0.438227,0.253186,0.229134,1,0,0,0,0,0
1112,'2020/03/23 12:45:25:357',5,0.562032,-0.38791,0.166829,0.041883,0.484694,0.306789,0.214226,1,0,0,0,0,0
1113,'2020/03/23 12:45:25:369',5,0.610635,-0.386123,0.12566,-0.001341,0.448138,0.310586,0.268846,1,0,0,0,0,0
1114,'2020/03/23 12:45:25:380',5,0.615896,-0.371799,0.117842,0.016876,0.432278,0.267511,0.181567,1,0,0,0,0,0
1115,'2020/03/23 12:45:25:392',5,0.573861,-0.388469,0.164968,0.028111,0.47976,0.306441,0.224311,1,0,0,0,0,0
1116,'2020/03/23 12:45:25:404',5,0.566181,-0.379453,0.173308,-0.003109,0.46318,0.328627,0.231943,1,0,0,0,0,0
1117,'2020/03/23 12:45:25:415',5,0.523924,-0.408197,0.095672,0.021691,0.468117,0.262317,0.167095,1,0,0,0,0,0
1118,'2020/03/23 12:45:25:416',5,0.523924,-0.408197,0.095672,0.021691,0.468117,0.262317,0.167095,1,0,0,0,0,0
1119,'2020/03/23 12:45:25:427',5,0.600279,-0.366958,0.128315,-0.00368,0.438399,0.285413,0.186871,1,0,0,0,0,0
1120,'2020/03/23 12:45:25:439',5,0.564925,-0.393444,0.1423,-0.00592,0.456935,0.267356,0.213531,1,0,0,0,0,0
1121,'2020/03/23 12:45:25:450',5,0.543913,-0.402302,0.16265,0.029979,0.440629,0.254231,0.211732,1,0,0,0,0,0
1122,'2020/03/23 12:45:25:461',5,0.5258,-0.381101,0.171764,0.056606,0.485952,0.283342,0.215114,1,0,0,0,0,0
1123,'2020/03/23 12:45:25:474',5,0.598166,-0.37458,0.159825,0.001421,0.458184,0.331148,0.285084,1,0,0,0,0,0
1124,'2020/03/23 12:45:25:485',5,0.631679,-0.372412,0.103307,0.002738,0.434912,0.286702,0.193357,1,0,0,0,0,0
1125,'2020/03/23 12:45:25:485',5,0.631679,-0.372412,0.103307,0.002738,0.434912,0.286702,0.193357,1,0,0,0,0,0
1126,'2020/03/23 12:45:25:496',5,0.573281,-0.40155,0.140482,0.029333,0.458387,0.276801,0.216566,1,0,0,0,0,0
1127,'2020/03/23 12:45:25:508',5,0.590568,-0.355787,0.193943,0.00338,0.456025,0.327874,0.23265,1,0,0,0,0,0
1128,'2020/03/23 12:45:25:519',5,0.52507,-0.413588,0.12484,0.026085,0.496473,0.297069,0.191143,1,0,0,0,0,0
1129,'2020/03/23 12:45:25:531',5,0.583083,-0.359466,0.092897,0.004441,0.406689,0.246265,0.167704,1,0,0,0,0,0
1130,'2020/03/23 12:45:25:543',5,0.565325,-0.395538,0.137244,-0.003293,0.453899,0.275284,0.216674,1,0,0,0,0,0
1131,'2020/03/23 12:45:25:555',5,0.551968,-0.410264,0.152763,0.018162,0.457111,0.262375,0.206356,1,0,0,0,0,0
1132,'2020/03/23 12:45:25:555',5,0.551968,-0.410264,0.152763,0.018162,0.457111,0.262375,0.206356,1,0,0,0,0,0
1133,'2020/03/23 12:45:25:566',5,0.513272,-0.373982,0.18037,0.054406,0.463353,0.261179,0.227208,1,0,0,0,0,0
1134,'2020/03/23 12:45:25:578',5,0.599401,-0.371684,0.172709,0.014136,0.469863,0.329734,0.249687,1,0,0,0,0,0
1135,'2020/03/23 12:45:25:601',5,0.571495,-0.398092,0.125447,0.024421,0.436365,0.25683,0.1966,1,0,0,0,0,0
1136,'2020/03/23 12:45:25:601',5,0.571495,-0.398092,0.125447,0.024421,0.436365,0.25683,0.1966,1,0,0,0,0,0
1137,'2020/03/23 12:45:25:613',5,0.582634,-0.366351,0.185925,0.013828,0.472929,0.319936,0.22191,1,0,0,0,0,0
1138,'2020/03/23 12:45:25:624',5,0.535936,-0.409531,0.146364,0.015156,0.494065,0.321296,0.219792,1,0,0,0,0,0
1139,'2020/03/23 12:45:25:636',5,0.541016,-0.393626,0.069247,0.008573,0.422302,0.238598,0.162147,1,0,0,0,0,0
1140,'2020/03/23 12:45:25:637',5,0.541016,-0.393626,0.069247,0.008573,0.422302,0.238598,0.162147,1,0,0,0,0,0
1141,'2020/03/23 12:45:25:648',5,0.56362,-0.393974,0.132802,-0.006057,0.451946,0.284596,0.212683,1,0,0,0,0,0
1142,'2020/03/23 12:45:25:659',5,0.543374,-0.415984,0.134354,-0.007769,0.454969,0.260304,0.207118,1,0,0,0,0,0
1143,'2020/03/23 12:45:25:671',5,0.522253,-0.381896,0.180464,0.044276,0.440457,0.253423,0.23031,1,0,0,0,0,0
1144,'2020/03/23 12:45:25:683',5,0.569445,-0.386469,0.167869,0.038703,0.483053,0.310232,0.216616,1,0,0,0,0,0
1145,'2020/03/23 12:45:25:694',5,0.610982,-0.388688,0.119918,-0.001713,0.446349,0.307869,0.263927,1,0,0,0,0,0
1146,'2020/03/23 12:45:25:706',5,0.610996,-0.37314,0.120301,0.019191,0.432472,0.26446,0.181751,1,0,0,0,0,0
1147,'2020/03/23 12:45:25:706',5,0.610996,-0.37314,0.120301,0.019191,0.432472,0.26446,0.181751,1,0,0,0,0,0
1148,'2020/03/23 12:45:25:717',5,0.57301,-0.386089,0.168284,0.027006,0.481436,0.309812,0.223965,1,0,0,0,0,0
1149,'2020/03/23 12:45:25:729',5,0.558857,-0.386461,0.167959,-0.003004,0.465914,0.327196,0.230189,1,0,0,0,0,0
1150,'2020/03/23 12:45:25:740',5,0.524993,-0.407077,0.090181,0.019156,0.461188,0.256793,0.164472,1,0,0,0,0,0
1151,'2020/03/23 12:45:25:752',5,0.593539,-0.371736,0.131119,-0.002939,0.445173,0.291345,0.19532,1,0,0,0,0,0
1152,'2020/03/23 12:45:25:764',5,0.563231,-0.394873,0.141769,-0.006773,0.457021,0.266017,0.212588,1,0,0,0,0,0
1153,'2020/03/23 12:45:25:776',5,0.541609,-0.399523,0.165633,0.032412,0.439171,0.253935,0.214828,1,0,0,0,0,0
1154,'2020/03/23 12:45:25:776',5,0.541609,-0.399523,0.165633,0.032412,0.439171,0.253935,0.214828,1,0,0,0,0,0
1155,'2020/03/23 12:45:25:787',5,0.529915,-0.383598,0.169714,0.054998,0.487565,0.287992,0.214197,1,0,0,0,0,0
1156,'2020/03/23 12:45:25:800',5,0.600612,-0.37494,0.155888,0.000606,0.456345,0.328269,0.28525,1,0,0,0,0,0
1157,'2020/03/23 12:45:25:811',5,0.631247,-0.371494,0.105078,0.00489,0.434105,0.284103,0.189922,1,0,0,0,0,0
1158,'2020/03/23 12:45:25:822',5,0.574852,-0.399786,0.144633,0.029791,0.462744,0.281976,0.219395,1,0,0,0,0,0
1159,'2020/03/23 12:45:25:833',5,0.589143,-0.356683,0.19276,0.001983,0.455722,0.32909,0.234372,1,0,0,0,0,0
1160,'2020/03/23 12:45:25:845',5,0.521979,-0.41483,0.119227,0.025117,0.492458,0.290406,0.184724,1,0,0,0,0,0
1161,'2020/03/23 12:45:25:845',5,0.521979,-0.41483,0.119227,0.025117,0.492458,0.290406,0.184724,1,0,0,0,0,0
1162,'2020/03/23 12:45:25:857',5,0.593728,-0.351469,0.103712,0.005803,0.411323,0.251948,0.169331,1,0,0,0,0,0
1163,'2020/03/23 12:45:25:869',5,0.566957,-0.394009,0.139031,-0.00296,0.454322,0.273378,0.215478,1,0,0,0,0,0
1164,'2020/03/23 12:45:25:880',5,0.553108,-0.408932,0.155078,0.021139,0.455511,0.261937,0.206949,1,0,0,0,0,0
1165,'2020/03/23 12:45:25:892',5,0.513352,-0.374609,0.178866,0.055105,0.467192,0.263232,0.225179,1,0,0,0,0,0
1166,'2020/03/23 12:45:25:903',5,0.600382,-0.370852,0.171897,0.010924,0.467248,0.33116,0.257069,1,0,0,0,0,0
1167,'2020/03/23 12:45:25:915',5,0.624303,-0.383263,0.10108,-0.002484,0.438337,0.295808,0.220803,1,0,0,0,0,0
1168,'2020/03/23 12:45:25:916',5,0.624303,-0.383263,0.10108,-0.002484,0.438337,0.295808,0.220803,1,0,0,0,0,0
1169,'2020/03/23 12:45:25:926',5,0.568418,-0.401419,0.12581,0.024187,0.437804,0.257431,0.199378,1,0,0,0,0,0
1170,'2020/03/23 12:45:25:938',5,0.584757,-0.364025,0.188062,0.011756,0.46941,0.320768,0.222376,1,0,0,0,0,0
1171,'2020/03/23 12:45:25:950',5,0.536348,-0.40892,0.145452,0.019975,0.498607,0.320307,0.217551,1,0,0,0,0,0
1172,'2020/03/23 12:45:25:961',5,0.544041,-0.391785,0.066951,0.005408,0.414721,0.235837,0.161587,1,0,0,0,0,0
1173,'2020/03/23 12:45:25:973',5,0.56488,-0.393499,0.134858,-0.004103,0.453663,0.285412,0.21669,1,0,0,0,0,0
1174,'2020/03/23 12:45:25:984',5,0.545175,-0.4147,0.138036,-0.002727,0.457438,0.261948,0.207547,1,0,0,0,0,0
1175,'2020/03/23 12:45:25:996',5,0.519949,-0.379211,0.181738,0.046362,0.443269,0.253905,0.231251,1,0,0,0,0,0
1176,'2020/03/23 12:45:25:996',5,0.519949,-0.379211,0.181738,0.046362,0.443269,0.253905,0.231251,1,0,0,0,0,0
1177,'2020/03/23 12:45:26:008',5,0.576828,-0.384375,0.169034,0.034941,0.481071,0.313785,0.219912,1,0,0,0,0,0
1178,'2020/03/23 12:45:26:019',5,0.611634,-0.390471,0.114863,-0.002317,0.444282,0.305104,0.258369,1,0,0,0,0,0
1179,'2020/03/23 12:45:26:031',5,0.605319,-0.375215,0.122449,0.021023,0.432623,0.261649,0.182505,1,0,0,0,0,0
1180,'2020/03/23 12:45:26:042',5,0.573282,-0.383056,0.171782,0.025774,0.482369,0.312464,0.22323,1,0,0,0,0,0
1181,'2020/03/23 12:45:26:054',5,0.552266,-0.393024,0.162917,-0.001975,0.469303,0.325821,0.22858,1,0,0,0,0,0
1182,'2020/03/23 12:45:26:066',5,0.52601,-0.406134,0.084566,0.016211,0.453796,0.25127,0.161734,1,0,0,0,0,0
1183,'2020/03/23 12:45:26:067',5,0.52601,-0.406134,0.084566,0.016211,0.453796,0.25127,0.161734,1,0,0,0,0,0
1184,'2020/03/23 12:45:26:077',5,0.584776,-0.376972,0.132287,-0.003591,0.448789,0.292965,0.200505,1,0,0,0,0,0
1185,'2020/03/23 12:45:26:089',5,0.559915,-0.398122,0.139932,-0.008252,0.456373,0.264291,0.211355,1,0,0,0,0,0
1186,'2020/03/23 12:45:26:100',5,0.539576,-0.396002,0.16917,0.035153,0.438509,0.254357,0.218809,1,0,0,0,0,0
1187,'2020/03/23 12:45:26:112',5,0.534804,-0.385777,0.1681,0.053108,0.488345,0.292248,0.213336,1,0,0,0,0,0
1188,'2020/03/23 12:45:26:124',5,0.604308,-0.375325,0.151263,-0.000282,0.454021,0.324081,0.283145,1,0,0,0,0,0
1189,'2020/03/23 12:45:26:135',5,0.630513,-0.370306,0.107527,0.007289,0.43356,0.281262,0.187157,1,0,0,0,0,0
1190,'2020/03/23 12:45:26:136',5,0.630513,-0.370306,0.107527,0.007289,0.43356,0.281262,0.187157,1,0,0,0,0,0
1191,'2020/03/23 12:45:26:147',5,0.575476,-0.39819,0.14834,0.029503,0.466572,0.287098,0.221628,1,0,0,0,0,0
1192,'2020/03/23 12:45:26:159',5,0.587712,-0.358296,0.190864,0.000844,0.456448,0.330331,0.235505,1,0,0,0,0,0
1193,'2020/03/23 12:45:26:170',5,0.520476,-0.414732,0.114505,0.024847,0.488701,0.284593,0.1799,1,0,0,0,0,0
1194,'2020/03/23 12:45:26:182',5,0.600762,-0.348427,0.111737,0.004474,0.415484,0.257439,0.170096,1,0,0,0,0,0
1195,'2020/03/23 12:45:26:193',5,0.567544,-0.393037,0.140541,-0.002723,0.455266,0.272479,0.215512,1,0,0,0,0,0
1196,'2020/03/23 12:45:26:205',5,0.553089,-0.407618,0.157337,0.02422,0.453927,0.261302,0.207451,1,0,0,0,0,0
1197,'2020/03/23 12:45:26:206',5,0.553089,-0.407618,0.157337,0.02422,0.453927,0.261302,0.207451,1,0,0,0,0,0
1198,'2020/03/23 12:45:26:216',5,0.514577,-0.375076,0.177674,0.055988,0.4712,0.265842,0.222971,1,0,0,0,0,0
1199,'2020/03/23 12:45:26:228',5,0.600693,-0.370253,0.171058,0.008459,0.465058,0.332345,0.264251,1,0,0,0,0,0
1200,'2020/03/23 12:45:26:240',5,0.626455,-0.38055,0.100721,-0.001878,0.438489,0.295319,0.215368,1,0,0,0,0,0
1201,'2020/03/23 12:45:26:252',5,0.567297,-0.403207,0.127349,0.025002,0.440893,0.259809,0.20285,1,0,0,0,0,0
1202,'2020/03/23 12:45:26:263',5,0.586964,-0.361787,0.190018,0.009754,0.465668,0.321714,0.223463,1,0,0,0,0,0
1203,'2020/03/23 12:45:26:275',5,0.535464,-0.40915,0.143408,0.023696,0.501806,0.318439,0.214549,1,0,0,0,0,0
1204,'2020/03/23 12:45:26:286',5,0.545,-0.391427,0.064398,0.001504,0.407805,0.234605,0.162797,1,0,0,0,0,0
1205,'2020/03/23 12:45:26:287',5,0.545,-0.391427,0.064398,0.001504,0.407805,0.234605,0.162797,1,0,0,0,0,0
1206,'2020/03/23 12:45:26:298',5,0.563429,-0.395658,0.134211,-0.004621,0.452959,0.283561,0.217768,1,0,0,0,0,0
1207,'2020/03/23 12:45:26:310',5,0.546711,-0.413451,0.141961,0.002732,0.459644,0.263425,0.207692,1,0,0,0,0,0
1208,'2020/03/23 12:45:26:321',5,0.517964,-0.376903,0.182568,0.048494,0.446767,0.254856,0.231829,1,0,0,0,0,0
1209,'2020/03/23 12:45:26:333',5,0.583523,-0.381781,0.170366,0.031099,0.479307,0.317511,0.224072,1,0,0,0,0,0
1210,'2020/03/23 12:45:26:344',5,0.612421,-0.391846,0.110119,-0.003497,0.441739,0.302073,0.252121,1,0,0,0,0,0
1211,'2020/03/23 12:45:26:356',5,0.598762,-0.378447,0.123808,0.022263,0.433067,0.259954,0.184844,1,0,0,0,0,0
1212,'2020/03/23 12:45:26:356',5,0.598762,-0.378447,0.123808,0.022263,0.433067,0.259954,0.184844,1,0,0,0,0,0
1213,'2020/03/23 12:45:26:368',5,0.574153,-0.379884,0.175061,0.024158,0.482475,0.314906,0.223265,1,0,0,0,0,0
1214,'2020/03/23 12:45:26:379',5,0.545213,-0.400344,0.156736,-0.001521,0.472064,0.323573,0.226436,1,0,0,0,0,0
1215,'2020/03/23 12:45:26:391',5,0.527886,-0.404269,0.080025,0.014022,0.447075,0.247029,0.160078,1,0,0,0,0,0
1216,'2020/03/23 12:45:26:402',5,0.574731,-0.383921,0.130499,-0.006224,0.449919,0.292555,0.20507,1,0,0,0,0,0
1217,'2020/03/23 12:45:26:414',5,0.555871,-0.402269,0.137665,-0.009704,0.455489,0.26259,0.210145,1,0,0,0,0,0
1218,'2020/03/23 12:45:26:426',5,0.536972,-0.392756,0.172131,0.037088,0.437417,0.253813,0.221521,1,0,0,0,0,0
1219,'2020/03/23 12:45:26:426',5,0.536972,-0.392756,0.172131,0.037088,0.437417,0.253813,0.221521,1,0,0,0,0,0
1220,'2020/03/23 12:45:26:437',5,0.540696,-0.387223,0.166975,0.050652,0.487978,0.295669,0.212257,1,0,0,0,0,0
1221,'2020/03/23 12:45:26:450',5,0.606538,-0.377296,0.145706,-0.000508,0.45285,0.320863,0.281128,1,0,0,0,0,0
1222,'2020/03/23 12:45:26:461',5,0.628109,-0.370024,0.109875,0.009524,0.432878,0.277855,0.184618,1,0,0,0,0,0
1223,'2020/03/23 12:45:26:472',5,0.575939,-0.396012,0.152385,0.029286,0.470217,0.292125,0.223015,1,0,0,0,0,0
1224,'2020/03/23 12:45:26:485',5,0.584941,-0.360967,0.188304,-0.000159,0.457665,0.331217,0.236069,1,0,0,0,0,0
1225,'2020/03/23 12:45:26:496',5,0.519474,-0.414417,0.109623,0.024219,0.484181,0.278481,0.175244,1,0,0,0,0,0
1226,'2020/03/23 12:45:26:496',5,0.519474,-0.414417,0.109623,0.024219,0.484181,0.278481,0.175244,1,0,0,0,0,0
1227,'2020/03/23 12:45:26:507',5,0.605264,-0.349685,0.116966,0.000929,0.419111,0.262744,0.170268,1,0,0,0,0,0
1228,'2020/03/23 12:45:26:519',5,0.567878,-0.392258,0.141689,-0.003114,0.45575,0.27115,0.215074,1,0,0,0,0,0
1229,'2020/03/23 12:45:26:530',5,0.552268,-0.4063,0.158878,0.02625,0.451293,0.260094,0.208233,1,0,0,0,0,0
1230,'2020/03/23 12:45:26:542',5,0.516231,-0.376022,0.176322,0.056606,0.47508,0.269043,0.220769,1,0,0,0,0,0
1231,'2020/03/23 12:45:26:554',5,0.600344,-0.370332,0.16973,0.006395,0.463141,0.33297,0.270836,1,0,0,0,0,0
1232,'2020/03/23 12:45:26:565',5,0.628567,-0.37782,0.100779,-0.00121,0.438196,0.294131,0.209719,1,0,0,0,0,0
1233,'2020/03/23 12:45:26:577',5,0.568343,-0.403227,0.130338,0.02672,0.444912,0.262953,0.206066,1,0,0,0,0,0
1234,'2020/03/23 12:45:26:577',5,0.568343,-0.403227,0.130338,0.02672,0.444912,0.262953,0.206066,1,0,0,0,0,0
1235,'2020/03/23 12:45:26:589',5,0.589329,-0.359325,0.191949,0.008179,0.462459,0.323147,0.225244,1,0,0,0,0,0
1236,'2020/03/23 12:45:26:600',5,0.53371,-0.410033,0.140091,0.025887,0.503111,0.315332,0.210707,1,0,0,0,0,0
1237,'2020/03/23 12:45:26:612',5,0.545843,-0.391277,0.062702,-0.002757,0.40129,0.233436,0.163035,1,0,0,0,0,0
1238,'2020/03/23 12:45:26:623',5,0.562814,-0.396928,0.13411,-0.004576,0.453032,0.282052,0.21866,1,0,0,0,0,0
1239,'2020/03/23 12:45:26:635',5,0.54902,-0.411462,0.146336,0.008476,0.461461,0.264693,0.207832,1,0,0,0,0,0
1240,'2020/03/23 12:45:26:647',5,0.516357,-0.37504,0.183018,0.050515,0.45065,0.256086,0.231795,1,0,0,0,0,0
1241,'2020/03/23 12:45:26:647',5,0.516357,-0.37504,0.183018,0.050515,0.45065,0.256086,0.231795,1,0,0,0,0,0
1242,'2020/03/23 12:45:26:658',5,0.588857,-0.379299,0.171447,0.027036,0.477559,0.32131,0.229261,1,0,0,0,0,0
1243,'2020/03/23 12:45:26:670',5,0.613846,-0.392094,0.106427,-0.004387,0.43956,0.299386,0.245495,1,0,0,0,0,0
1244,'2020/03/23 12:45:26:681',5,0.591669,-0.382672,0.124576,0.023059,0.433274,0.258221,0.186973,1,0,0,0,0,0
1245,'2020/03/23 12:45:26:693',5,0.575356,-0.376731,0.177743,0.021663,0.481167,0.316574,0.223153,1,0,0,0,0,0
1246,'2020/03/23 12:45:26:705',5,0.541884,-0.404017,0.153541,0.001986,0.477656,0.323491,0.225512,1,0,0,0,0,0
1247,'2020/03/23 12:45:26:717',5,0.531257,-0.401085,0.077502,0.013608,0.44205,0.245024,0.16045,1,0,0,0,0,0
1248,'2020/03/23 12:45:26:717',5,0.531257,-0.401085,0.077502,0.013608,0.44205,0.245024,0.16045,1,0,0,0,0,0
1249,'2020/03/23 12:45:26:728',5,0.569595,-0.387196,0.131861,-0.004762,0.45328,0.293012,0.20928,1,0,0,0,0,0
1250,'2020/03/23 12:45:26:739',5,0.551458,-0.406823,0.135323,-0.010996,0.454471,0.261068,0.209026,1,0,0,0,0,0
1251,'2020/03/23 12:45:26:751',5,0.533086,-0.390495,0.174076,0.038163,0.436444,0.25327,0.224322,1,0,0,0,0,0
1252,'2020/03/23 12:45:26:763',5,0.547309,-0.387785,0.166757,0.048502,0.487562,0.299287,0.212093,1,0,0,0,0,0
1253,'2020/03/23 12:45:26:774',5,0.608568,-0.379538,0.139786,-0.000831,0.45137,0.317416,0.278256,1,0,0,0,0,0
1254,'2020/03/23 12:45:26:786',5,0.624696,-0.370304,0.112155,0.011478,0.432094,0.274165,0.182411,1,0,0,0,0,0
1255,'2020/03/23 12:45:26:787',5,0.624696,-0.370304,0.112155,0.011478,0.432094,0.274165,0.182411,1,0,0,0,0,0
1256,'2020/03/23 12:45:26:798',5,0.575901,-0.393629,0.156505,0.029124,0.473681,0.297099,0.22408,1,0,0,0,0,0
1257,'2020/03/23 12:45:26:809',5,0.581653,-0.364369,0.185331,-0.000831,0.459031,0.330809,0.235099,1,0,0,0,0,0
1258,'2020/03/23 12:45:26:822',5,0.520196,-0.412817,0.105323,0.023772,0.479641,0.273064,0.171829,1,0,0,0,0,0
1259,'2020/03/23 12:45:26:833',5,0.60842,-0.352563,0.12273,0.000088,0.426215,0.271351,0.174688,1,0,0,0,0,0
1260,'2020/03/23 12:45:26:844',5,0.5676,-0.392049,0.142385,-0.003744,0.456304,0.270008,0.214758,1,0,0,0,0,0
1261,'2020/03/23 12:45:26:856',5,0.550367,-0.40526,0.159688,0.027203,0.44755,0.257951,0.208831,1,0,0,0,0,0
1262,'2020/03/23 12:45:26:856',5,0.550367,-0.40526,0.159688,0.027203,0.44755,0.257951,0.208831,1,0,0,0,0,0
1263,'2020/03/23 12:45:26:867',5,0.518457,-0.377207,0.175014,0.057049,0.478781,0.27274,0.218426,1,0,0,0,0,0
1264,'2020/03/23 12:45:26:879',5,0.598134,-0.372215,0.167084,0.004633,0.462013,0.333848,0.27747,1,0,0,0,0,0
1265,'2020/03/23 12:45:26:890',5,0.630083,-0.375613,0.101236,-0.000122,0.437733,0.292517,0.20419,1,0,0,0,0,0
1266,'2020/03/23 12:45:26:902',5,0.56881,-0.404001,0.132361,0.027174,0.448422,0.266274,0.209124,1,0,0,0,0,0
1267,'2020/03/23 12:45:26:913',5,0.590889,-0.357531,0.193236,0.00685,0.460144,0.3251,0.227569,1,0,0,0,0,0
1268,'2020/03/23 12:45:26:925',5,0.531231,-0.411154,0.135945,0.026865,0.502685,0.31093,0.20574,1,0,0,0,0,0
1269,'2020/03/23 12:45:26:926',5,0.531231,-0.411154,0.135945,0.026865,0.502685,0.31093,0.20574,1,0,0,0,0,0
1270,'2020/03/23 12:45:26:937',5,0.55469,-0.383731,0.068638,-0.001939,0.400067,0.235491,0.164327,1,0,0,0,0,0
1271,'2020/03/23 12:45:26:949',5,0.562851,-0.397421,0.134495,-0.004249,0.45333,0.280258,0.218909,1,0,0,0,0,0
1272,'2020/03/23 12:45:26:960',5,0.549102,-0.41148,0.148819,0.01247,0.461164,0.264167,0.206565,1,0,0,0,0,0
1273,'2020/03/23 12:45:26:972',5,0.514621,-0.374427,0.18223,0.051562,0.454137,0.257139,0.230807,1,0,0,0,0,0
1274,'2020/03/23 12:45:26:984',5,0.593629,-0.376416,0.172263,0.022657,0.475372,0.32467,0.235099,1,0,0,0,0,0
1275,'2020/03/23 12:45:26:995',5,0.616449,-0.390741,0.104394,-0.004093,0.438796,0.29807,0.23962,1,0,0,0,0,0
1276,'2020/03/23 12:45:27:007',5,0.583705,-0.388349,0.124211,0.023042,0.433321,0.256879,0.18967,1,0,0,0,0,0
1277,'2020/03/23 12:45:27:007',5,0.583705,-0.388349,0.124211,0.023042,0.433321,0.256879,0.18967,1,0,0,0,0,0
1278,'2020/03/23 12:45:27:018',5,0.577544,-0.373098,0.180748,0.019588,0.479648,0.31815,0.222771,1,0,0,0,0,0
1279,'2020/03/23 12:45:27:030',5,0.538254,-0.407723,0.149945,0.005028,0.482315,0.322435,0.223657,1,0,0,0,0,0
1280,'2020/03/23 12:46:26:832',6,1.607873,0.930681,0.593084,0.438502,0.352853,0.23136,0.155157,0,1,0,0,0,0
1281,'2020/03/23 12:46:26:832',6,1.607873,0.930681,0.593084,0.438502,0.352853,0.23136,0.155157,0,1,0,0,0,0
1282,'2020/03/23 12:46:26:833',6,1.607873,0.930681,0.593084,0.438502,0.352853,0.23136,0.155157,0,1,0,0,0,0
1283,'2020/03/23 12:46:26:833',6,1.607873,0.930681,0.593084,0.438502,0.352853,0.23136,0.155157,0,1,0,0,0,0
1284,'2020/03/23 12:46:26:843',6,1.583221,0.8785,0.609459,0.473224,0.315424,0.238162,0.183779,0,1,0,0,0,0
1285,'2020/03/23 12:46:26:844',6,1.583221,0.8785,0.609459,0.473224,0.315424,0.238162,0.183779,0,1,0,0,0,0
1286,'2020/03/23 12:46:26:855',6,1.607523,0.929643,0.615579,0.461075,0.319844,0.226349,0.171198,0,1,0,0,0,0
