@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
4732,'2020/03/23 13:26:04:534',5,1.654745,-0.355361,0.213983,0.04184,0.132134,0.110933,0.222005,-0.024269,0.180462,0.190851,0.286619,0.143557,0.152625,0,0,0,0,0,0,0,0,0,0,1,0,0
4733,'2020/03/23 13:26:04:534',5,1.654745,-0.355361,0.213983,0.04184,0.132134,0.110933,0.222005,-0.024269,0.180462,0.190851,0.286619,0.143557,0.152625,0,0,0,0,0,0,0,0,0,0,1,0,0
4734,'2020/03/23 13:26:04:534',5,1.654745,-0.355361,0.213983,0.04184,0.132134,0.110933,0.222005,-0.024269,0.180462,0.190851,0.286619,0.143557,0.152625,0,0,0,0,0,0,0,0,0,0,1,0,0
4735,'2020/03/23 13:26:04:535',5,1.654745,-0.355361,0.213983,0.04184,0.132134,0.110933,0.222005,-0.024269,0.180462,0.190851,0.286619,0.143557,0.152625,0,0,0,0,0,0,0,0,0,0,1,0,0
4736,'2020/03/23 13:26:04:545',5,1.709716,-0.281115,0.180321,0.102446,0.092035,0.051158,0.222662,0.013979,0.185702,0.134182,0.234363,0.166143,0.179697,0,0,0,0,0,0,0,0,0,0,1,0,0
4737,'2020/03/23 13:26:04:546',5,1.709716,-0.281115,0.180321,0.102446,0.092035,0.051158,0.222662,0.013979,0.185702,0.134182,0.234363,0.166143,0.179697,0,0,0,0,0,0,0,0,0,0,1,0,0
4738,'2020/03/23 13:26:04:546',5,1.709716,-0.281115,0.180321,0.102446,0.092035,0.051158,0.222662,0.013979,0.185702,0.134182,0.234363,0.166143,0.179697,0,0,0,0,0,0,0,0,0,0,1,0,0
4739,'2020/03/23 13:26:04:546',5,1.709716,-0.281115,0.180321,0.102446,0.092035,0.051158,0.222662,0.013979,0.185702,0.134182,0.234363,0.166143,0.179697,0,0,0,0,0,0,0,0,0,0,1,0,0
4740,'2020/03/23 13:26:04:546',5,1.709716,-0.281115,0.180321,0.102446,0.092035,0.051158,0.222662,0.013979,0.185702,0.134182,0.234363,0.166143,0.179697,0,0,0,0,0,0,0,0,0,0,1,0,0
4741,'2020/03/23 13:26:04:546',5,1.709716,-0.281115,0.180321,0.102446,0.092035,0.051158,0.222662,0.013979,0.185702,0.134182,0.234363,0.166143,0.179697,0,0,0,0,0,0,0,0,0,0,1,0,0
4742,'2020/03/23 13:26:04:557',5,1.776179,-0.236272,0.226386,0.086079,0.162316,0.092323,0.231413,0.029558,0.204384,0.216586,0.331719,0.237383,0.241109,0,0,0,0,0,0,0,0,0,0,1,0,0
4743,'2020/03/23 13:26:04:558',5,1.776179,-0.236272,0.226386,0.086079,0.162316,0.092323,0.231413,0.029558,0.204384,0.216586,0.331719,0.237383,0.241109,0,0,0,0,0,0,0,0,0,0,1,0,0
4744,'2020/03/23 13:26:04:558',5,1.776179,-0.236272,0.226386,0.086079,0.162316,0.092323,0.231413,0.029558,0.204384,0.216586,0.331719,0.237383,0.241109,0,0,0,0,0,0,0,0,0,0,1,0,0
4745,'2020/03/23 13:26:04:558',5,1.776179,-0.236272,0.226386,0.086079,0.162316,0.092323,0.231413,0.029558,0.204384,0.216586,0.331719,0.237383,0.241109,0,0,0,0,0,0,0,0,0,0,1,0,0
4746,'2020/03/23 13:26:04:558',5,1.776179,-0.236272,0.226386,0.086079,0.162316,0.092323,0.231413,0.029558,0.204384,0.216586,0.331719,0.237383,0.241109,0,0,0,0,0,0,0,0,0,0,1,0,0
4747,'2020/03/23 13:26:04:559',5,1.776179,-0.236272,0.226386,0.086079,0.162316,0.092323,0.231413,0.029558,0.204384,0.216586,0.331719,0.237383,0.241109,0,0,0,0,0,0,0,0,0,0,1,0,0
4748,'2020/03/23 13:26:04:559',5,1.776179,-0.236272,0.226386,0.086079,0.162316,0.092323,0.231413,0.029558,0.204384,0.216586,0.331719,0.237383,0.241109,0,0,0,0,0,0,0,0,0,0,1,0,0
4749,'2020/03/23 13:26:04:568',5,1.676884,-0.337303,0.186808,0.00787,0.118662,0.104746,0.192989,-0.02466,0.2016,0.19555,0.308985,0.218679,0.231295,0,0,0,0,0,0,0,0,0,0,1,0,0
4750,'2020/03/23 13:26:04:569',5,1.676884,-0.337303,0.186808,0.00787,0.118662,0.104746,0.192989,-0.02466,0.2016,0.19555,0.308985,0.218679,0.231295,0,0,0,0,0,0,0,0,0,0,1,0,0
4751,'2020/03/23 13:26:04:569',5,1.676884,-0.337303,0.186808,0.00787,0.118662,0.104746,0.192989,-0.02466,0.2016,0.19555,0.308985,0.218679,0.231295,0,0,0,0,0,0,0,0,0,0,1,0,0
4752,'2020/03/23 13:26:04:569',5,1.676884,-0.337303,0.186808,0.00787,0.118662,0.104746,0.192989,-0.02466,0.2016,0.19555,0.308985,0.218679,0.231295,0,0,0,0,0,0,0,0,0,0,1,0,0
4753,'2020/03/23 13:26:04:569',5,1.676884,-0.337303,0.186808,0.00787,0.118662,0.104746,0.192989,-0.02466,0.2016,0.19555,0.308985,0.218679,0.231295,0,0,0,0,0,0,0,0,0,0,1,0,0
4754,'2020/03/23 13:26:04:581',5,1.721394,-0.133705,0.074883,0.095003,0.163961,0.059562,0.212402,0.030389,0.190867,0.148455,0.234019,0.086837,0.178272,0,0,0,0,0,0,0,0,0,0,1,0,0
4755,'2020/03/23 13:26:04:581',5,1.721394,-0.133705,0.074883,0.095003,0.163961,0.059562,0.212402,0.030389,0.190867,0.148455,0.234019,0.086837,0.178272,0,0,0,0,0,0,0,0,0,0,1,0,0
4756,'2020/03/23 13:26:04:581',5,1.721394,-0.133705,0.074883,0.095003,0.163961,0.059562,0.212402,0.030389,0.190867,0.148455,0.234019,0.086837,0.178272,0,0,0,0,0,0,0,0,0,0,1,0,0
4757,'2020/03/23 13:26:04:581',5,1.721394,-0.133705,0.074883,0.095003,0.163961,0.059562,0.212402,0.030389,0.190867,0.148455,0.234019,0.086837,0.178272,0,0,0,0,0,0,0,0,0,0,1,0,0
4758,'2020/03/23 13:26:04:581',5,1.721394,-0.133705,0.074883,0.095003,0.163961,0.059562,0.212402,0.030389,0.190867,0.148455,0.234019,0.086837,0.178272,0,0,0,0,0,0,0,0,0,0,1,0,0
4759,'2020/03/23 13:26:04:581',5,1.721394,-0.133705,0.074883,0.095003,0.163961,0.059562,0.212402,0.030389,0.190867,0.148455,0.234019,0.086837,0.178272,0,0,0,0,0,0,0,0,0,0,1,0,0
4760,'2020/03/23 13:26:04:592',5,1.689839,-0.238115,0.1986,0.097629,0.125339,0.129349,0.219551,-0.001716,0.188132,0.177754,0.286403,0.118345,0.253099,0,0,0,0,0,0,0,0,0,0,1,0,0
4761,'2020/03/23 13:26:04:593',5,1.689839,-0.238115,0.1986,0.097629,0.125339,0.129349,0.219551,-0.001716,0.188132,0.177754,0.286403,0.118345,0.253099,0,0,0,0,0,0,0,0,0,0,1,0,0
4762,'2020/03/23 13:26:04:593',5,1.689839,-0.238115,0.1986,0.097629,0.125339,0.129349,0.219551,-0.001716,0.188132,0.177754,0.286403,0.118345,0.253099,0,0,0,0,0,0,0,0,0,0,1,0,0
4763,'2020/03/23 13:26:04:593',5,1.689839,-0.238115,0.1986,0.097629,0.125339,0.129349,0.219551,-0.001716,0.188132,0.177754,0.286403,0.118345,0.253099,0,0,0,0,0,0,0,0,0,0,1,0,0
4764,'2020/03/23 13:26:04:593',5,1.689839,-0.238115,0.1986,0.097629,0.125339,0.129349,0.219551,-0.001716,0.188132,0.177754,0.286403,0.118345,0.253099,0,0,0,0,0,0,0,0,0,0,1,0,0
4765,'2020/03/23 13:26:04:603',5,1.77849,-0.135816,0.121045,0.193844,0.209128,0.157098,0.222097,0.047459,0.175011,0.127781,0.20837,0.16153,0.245861,0,0,0,0,0,0,0,0,0,0,1,0,0
4766,'2020/03/23 13:26:04:603',5,1.77849,-0.135816,0.121045,0.193844,0.209128,0.157098,0.222097,0.047459,0.175011,0.127781,0.20837,0.16153,0.245861,0,0,0,0,0,0,0,0,0,0,1,0,0
4767,'2020/03/23 13:26:04:603',5,1.77849,-0.135816,0.121045,0.193844,0.209128,0.157098,0.222097,0.047459,0.175011,0.127781,0.20837,0.16153,0.245861,0,0,0,0,0,0,0,0,0,0,1,0,0
4768,'2020/03/23 13:26:04:603',5,1.77849,-0.135816,0.121045,0.193844,0.209128,0.157098,0.222097,0.047459,0.175011,0.127781,0.20837,0.16153,0.245861,0,0,0,0,0,0,0,0,0,0,1,0,0
4769,'2020/03/23 13:26:04:604',5,1.77849,-0.135816,0.121045,0.193844,0.209128,0.157098,0.222097,0.047459,0.175011,0.127781,0.20837,0.16153,0.245861,0,0,0,0,0,0,0,0,0,0,1,0,0
4770,'2020/03/23 13:26:04:615',5,1.621184,-0.331283,0.139343,0.106587,0.169581,0.130987,0.187911,-0.055203,0.168708,0.200674,0.30541,0.151019,0.286354,0,0,0,0,0,0,0,0,0,0,1,0,0
4771,'2020/03/23 13:26:04:615',5,1.621184,-0.331283,0.139343,0.106587,0.169581,0.130987,0.187911,-0.055203,0.168708,0.200674,0.30541,0.151019,0.286354,0,0,0,0,0,0,0,0,0,0,1,0,0
4772,'2020/03/23 13:26:04:616',5,1.621184,-0.331283,0.139343,0.106587,0.169581,0.130987,0.187911,-0.055203,0.168708,0.200674,0.30541,0.151019,0.286354,0,0,0,0,0,0,0,0,0,0,1,0,0
4773,'2020/03/23 13:26:04:616',5,1.621184,-0.331283,0.139343,0.106587,0.169581,0.130987,0.187911,-0.055203,0.168708,0.200674,0.30541,0.151019,0.286354,0,0,0,0,0,0,0,0,0,0,1,0,0
4774,'2020/03/23 13:26:04:616',5,1.621184,-0.331283,0.139343,0.106587,0.169581,0.130987,0.187911,-0.055203,0.168708,0.200674,0.30541,0.151019,0.286354,0,0,0,0,0,0,0,0,0,0,1,0,0
4775,'2020/03/23 13:26:04:616',5,1.621184,-0.331283,0.139343,0.106587,0.169581,0.130987,0.187911,-0.055203,0.168708,0.200674,0.30541,0.151019,0.286354,0,0,0,0,0,0,0,0,0,0,1,0,0
4776,'2020/03/23 13:26:04:616',5,1.621184,-0.331283,0.139343,0.106587,0.169581,0.130987,0.187911,-0.055203,0.168708,0.200674,0.30541,0.151019,0.286354,0,0,0,0,0,0,0,0,0,0,1,0,0
4777,'2020/03/23 13:26:04:627',5,1.740717,-0.15128,0.137236,0.108751,0.120457,0.08336,0.212769,0.058628,0.20929,0.152436,0.270434,0.12346,0.213542,0,0,0,0,0,0,0,0,0,0,1,0,0
4778,'2020/03/23 13:26:04:627',5,1.740717,-0.15128,0.137236,0.108751,0.120457,0.08336,0.212769,0.058628,0.20929,0.152436,0.270434,0.12346,0.213542,0,0,0,0,0,0,0,0,0,0,1,0,0
4779,'2020/03/23 13:26:04:627',5,1.740717,-0.15128,0.137236,0.108751,0.120457,0.08336,0.212769,0.058628,0.20929,0.152436,0.270434,0.12346,0.213542,0,0,0,0,0,0,0,0,0,0,1,0,0
4780,'2020/03/23 13:26:04:627',5,1.740717,-0.15128,0.137236,0.108751,0.120457,0.08336,0.212769,0.058628,0.20929,0.152436,0.270434,0.12346,0.213542,0,0,0,0,0,0,0,0,0,0,1,0,0
4781,'2020/03/23 13:26:04:627',5,1.740717,-0.15128,0.137236,0.108751,0.120457,0.08336,0.212769,0.058628,0.20929,0.152436,0.270434,0.12346,0.213542,0,0,0,0,0,0,0,0,0,0,1,0,0
4782,'2020/03/23 13:26:04:628',5,1.740717,-0.15128,0.137236,0.108751,0.120457,0.08336,0.212769,0.058628,0.20929,0.152436,0.270434,0.12346,0.213542,0,0,0,0,0,0,0,0,0,0,1,0,0
4783,'2020/03/23 13:26:04:638',5,1.730023,-0.185443,0.189806,0.097926,0.150228,0.108721,0.231931,0.027173,0.19491,0.186514,0.298948,0.095028,0.165094,0,0,0,0,0,0,0,0,0,0,1,0,0
4784,'2020/03/23 13:26:04:639',5,1.730023,-0.185443,0.189806,0.097926,0.150228,0.108721,0.231931,0.027173,0.19491,0.186514,0.298948,0.095028,0.165094,0,0,0,0,0,0,0,0,0,0,1,0,0
4785,'2020/03/23 13:26:04:639',5,1.730023,-0.185443,0.189806,0.097926,0.150228,0.108721,0.231931,0.027173,0.19491,0.186514,0.298948,0.095028,0.165094,0,0,0,0,0,0,0,0,0,0,1,0,0
4786,'2020/03/23 13:26:04:639',5,1.730023,-0.185443,0.189806,0.097926,0.150228,0.108721,0.231931,0.027173,0.19491,0.186514,0.298948,0.095028,0.165094,0,0,0,0,0,0,0,0,0,0,1,0,0
4787,'2020/03/23 13:26:04:639',5,1.730023,-0.185443,0.189806,0.097926,0.150228,0.108721,0.231931,0.027173,0.19491,0.186514,0.298948,0.095028,0.165094,0,0,0,0,0,0,0,0,0,0,1,0,0
4788,'2020/03/23 13:26:04:639',5,1.730023,-0.185443,0.189806,0.097926,0.150228,0.108721,0.231931,0.027173,0.19491,0.186514,0.298948,0.095028,0.165094,0,0,0,0,0,0,0,0,0,0,1,0,0
4789,'2020/03/23 13:26:04:650',5,1.640974,-0.392767,0.200918,0.05114,0.10728,0.09239,0.220462,-0.018572,0.169815,0.162736,0.26338,0.182783,0.181106,0,0,0,0,0,0,0,0,0,0,1,0,0
4790,'2020/03/23 13:26:04:650',5,1.640974,-0.392767,0.200918,0.05114,0.10728,0.09239,0.220462,-0.018572,0.169815,0.162736,0.26338,0.182783,0.181106,0,0,0,0,0,0,0,0,0,0,1,0,0
4791,'2020/03/23 13:26:04:650',5,1.640974,-0.392767,0.200918,0.05114,0.10728,0.09239,0.220462,-0.018572,0.169815,0.162736,0.26338,0.182783,0.181106,0,0,0,0,0,0,0,0,0,0,1,0,0
4792,'2020/03/23 13:26:04:650',5,1.640974,-0.392767,0.200918,0.05114,0.10728,0.09239,0.220462,-0.018572,0.169815,0.162736,0.26338,0.182783,0.181106,0,0,0,0,0,0,0,0,0,0,1,0,0
4793,'2020/03/23 13:26:04:650',5,1.640974,-0.392767,0.200918,0.05114,0.10728,0.09239,0.220462,-0.018572,0.169815,0.162736,0.26338,0.182783,0.181106,0,0,0,0,0,0,0,0,0,0,1,0,0
4794,'2020/03/23 13:26:04:650',5,1.640974,-0.392767,0.200918,0.05114,0.10728,0.09239,0.220462,-0.018572,0.169815,0.162736,0.26338,0.182783,0.181106,0,0,0,0,0,0,0,0,0,0,1,0,0
4795,'2020/03/23 13:26:04:662',5,1.813452,-0.120808,0.160003,0.121046,0.178709,0.017983,0.20827,0.058831,0.206325,0.195976,0.295634,0.186524,0.203319,0,0,0,0,0,0,0,0,0,0,1,0,0
4796,'2020/03/23 13:26:04:662',5,1.813452,-0.120808,0.160003,0.121046,0.178709,0.017983,0.20827,0.058831,0.206325,0.195976,0.295634,0.186524,0.203319,0,0,0,0,0,0,0,0,0,0,1,0,0
4797,'2020/03/23 13:26:04:662',5,1.813452,-0.120808,0.160003,0.121046,0.178709,0.017983,0.20827,0.058831,0.206325,0.195976,0.295634,0.186524,0.203319,0,0,0,0,0,0,0,0,0,0,1,0,0
4798,'2020/03/23 13:26:04:662',5,1.813452,-0.120808,0.160003,0.121046,0.178709,0.017983,0.20827,0.058831,0.206325,0.195976,0.295634,0.186524,0.203319,0,0,0,0,0,0,0,0,0,0,1,0,0
4799,'2020/03/23 13:26:04:662',5,1.813452,-0.120808,0.160003,0.121046,0.178709,0.017983,0.20827,0.058831,0.206325,0.195976,0.295634,0.186524,0.203319,0,0,0,0,0,0,0,0,0,0,1,0,0
4800,'2020/03/23 13:26:04:673',5,1.688589,-0.345412,0.224575,0.026292,0.14184,0.125416,0.215204,-0.017108,0.199944,0.217727,0.343126,0.248372,0.258824,0,0,0,0,0,0,0,0,0,0,1,0,0
4801,'2020/03/23 13:26:04:673',5,1.688589,-0.345412,0.224575,0.026292,0.14184,0.125416,0.215204,-0.017108,0.199944,0.217727,0.343126,0.248372,0.258824,0,0,0,0,0,0,0,0,0,0,1,0,0
4802,'2020/03/23 13:26:04:673',5,1.688589,-0.345412,0.224575,0.026292,0.14184,0.125416,0.215204,-0.017108,0.199944,0.217727,0.343126,0.248372,0.258824,0,0,0,0,0,0,0,0,0,0,1,0,0
4803,'2020/03/23 13:26:04:674',5,1.688589,-0.345412,0.224575,0.026292,0.14184,0.125416,0.215204,-0.017108,0.199944,0.217727,0.343126,0.248372,0.258824,0,0,0,0,0,0,0,0,0,0,1,0,0
4804,'2020/03/23 13:26:04:674',5,1.688589,-0.345412,0.224575,0.026292,0.14184,0.125416,0.215204,-0.017108,0.199944,0.217727,0.343126,0.248372,0.258824,0,0,0,0,0,0,0,0,0,0,1,0,0
4805,'2020/03/23 13:26:04:685',5,1.741302,-0.182068,0.120841,0.082354,0.139749,0.076084,0.203975,0.015637,0.191268,0.147754,0.255464,0.151018,0.206592,0,0,0,0,0,0,0,0,0,0,1,0,0
4806,'2020/03/23 13:26:04:685',5,1.741302,-0.182068,0.120841,0.082354,0.139749,0.076084,0.203975,0.015637,0.191268,0.147754,0.255464,0.151018,0.206592,0,0,0,0,0,0,0,0,0,0,1,0,0
4807,'2020/03/23 13:26:04:685',5,1.741302,-0.182068,0.120841,0.082354,0.139749,0.076084,0.203975,0.015637,0.191268,0.147754,0.255464,0.151018,0.206592,0,0,0,0,0,0,0,0,0,0,1,0,0
4808,'2020/03/23 13:26:04:685',5,1.741302,-0.182068,0.120841,0.082354,0.139749,0.076084,0.203975,0.015637,0.191268,0.147754,0.255464,0.151018,0.206592,0,0,0,0,0,0,0,0,0,0,1,0,0
4809,'2020/03/23 13:26:04:685',5,1.741302,-0.182068,0.120841,0.082354,0.139749,0.076084,0.203975,0.015637,0.191268,0.147754,0.255464,0.151018,0.206592,0,0,0,0,0,0,0,0,0,0,1,0,0
4810,'2020/03/23 13:26:04:685',5,1.741302,-0.182068,0.120841,0.082354,0.139749,0.076084,0.203975,0.015637,0.191268,0.147754,0.255464,0.151018,0.206592,0,0,0,0,0,0,0,0,0,0,1,0,0
4811,'2020/03/23 13:26:04:685',5,1.741302,-0.182068,0.120841,0.082354,0.139749,0.076084,0.203975,0.015637,0.191268,0.147754,0.255464,0.151018,0.206592,0,0,0,0,0,0,0,0,0,0,1,0,0
4812,'2020/03/23 13:26:04:696',5,1.714932,-0.191185,0.15865,0.113693,0.139965,0.097405,0.226834,0.008218,0.18386,0.145672,0.246029,0.091283,0.224375,0,0,0,0,0,0,0,0,0,0,1,0,0
4813,'2020/03/23 13:26:04:697',5,1.714932,-0.191185,0.15865,0.113693,0.139965,0.097405,0.226834,0.008218,0.18386,0.145672,0.246029,0.091283,0.224375,0,0,0,0,0,0,0,0,0,0,1,0,0
4814,'2020/03/23 13:26:04:697',5,1.714932,-0.191185,0.15865,0.113693,0.139965,0.097405,0.226834,0.008218,0.18386,0.145672,0.246029,0.091283,0.224375,0,0,0,0,0,0,0,0,0,0,1,0,0
4815,'2020/03/23 13:26:04:697',5,1.714932,-0.191185,0.15865,0.113693,0.139965,0.097405,0.226834,0.008218,0.18386,0.145672,0.246029,0.091283,0.224375,0,0,0,0,0,0,0,0,0,0,1,0,0
4816,'2020/03/23 13:26:04:697',5,1.714932,-0.191185,0.15865,0.113693,0.139965,0.097405,0.226834,0.008218,0.18386,0.145672,0.246029,0.091283,0.224375,0,0,0,0,0,0,0,0,0,0,1,0,0
4817,'2020/03/23 13:26:04:708',5,1.606934,-0.220102,0.248932,0.114176,0.154895,0.209438,0.178881,-0.024688,0.212551,0.309218,0.377719,0.166761,0.233921,0,0,0,0,0,0,0,0,0,0,1,0,0
4818,'2020/03/23 13:26:04:708',5,1.606934,-0.220102,0.248932,0.114176,0.154895,0.209438,0.178881,-0.024688,0.212551,0.309218,0.377719,0.166761,0.233921,0,0,0,0,0,0,0,0,0,0,1,0,0
4819,'2020/03/23 13:26:04:709',5,1.606934,-0.220102,0.248932,0.114176,0.154895,0.209438,0.178881,-0.024688,0.212551,0.309218,0.377719,0.166761,0.233921,0,0,0,0,0,0,0,0,0,0,1,0,0
4820,'2020/03/23 13:26:04:709',5,1.606934,-0.220102,0.248932,0.114176,0.154895,0.209438,0.178881,-0.024688,0.212551,0.309218,0.377719,0.166761,0.233921,0,0,0,0,0,0,0,0,0,0,1,0,0
4821,'2020/03/23 13:26:04:709',5,1.606934,-0.220102,0.248932,0.114176,0.154895,0.209438,0.178881,-0.024688,0.212551,0.309218,0.377719,0.166761,0.233921,0,0,0,0,0,0,0,0,0,0,1,0,0
4822,'2020/03/23 13:26:04:709',5,1.606934,-0.220102,0.248932,0.114176,0.154895,0.209438,0.178881,-0.024688,0.212551,0.309218,0.377719,0.166761,0.233921,0,0,0,0,0,0,0,0,0,0,1,0,0
4823,'2020/03/23 13:26:04:710',5,1.606934,-0.220102,0.248932,0.114176,0.154895,0.209438,0.178881,-0.024688,0.212551,0.309218,0.377719,0.166761,0.233921,0,0,0,0,0,0,0,0,0,0,1,0,0
4824,'2020/03/23 13:26:04:710',5,1.606934,-0.220102,0.248932,0.114176,0.154895,0.209438,0.178881,-0.024688,0.212551,0.309218,0.377719,0.166761,0.233921,0,0,0,0,0,0,0,0,0,0,1,0,0
4825,'2020/03/23 13:26:04:720',5,1.681434,-0.271714,0.135107,0.154173,0.197146,0.139941,0.206067,-0.026635,0.158117,0.167654,0.26607,0.132582,0.275285,0,0,0,0,0,0,0,0,0,0,1,0,0
4826,'2020/03/23 13:26:04:720',5,1.681434,-0.271714,0.135107,0.154173,0.197146,0.139941,0.206067,-0.026635,0.158117,0.167654,0.26607,0.132582,0.275285,0,0,0,0,0,0,0,0,0,0,1,0,0
4827,'2020/03/23 13:26:04:720',5,1.681434,-0.271714,0.135107,0.154173,0.197146,0.139941,0.206067,-0.026635,0.158117,0.167654,0.26607,0.132582,0.275285,0,0,0,0,0,0,0,0,0,0,1,0,0
4828,'2020/03/23 13:26:04:720',5,1.681434,-0.271714,0.135107,0.154173,0.197146,0.139941,0.206067,-0.026635,0.158117,0.167654,0.26607,0.132582,0.275285,0,0,0,0,0,0,0,0,0,0,1,0,0
4829,'2020/03/23 13:26:04:731',5,1.685849,-0.270718,0.146603,0.091729,0.130685,0.105818,0.204803,0.004556,0.219002,0.20711,0.304899,0.136647,0.242618,0,0,0,0,0,0,0,0,0,0,1,0,0
4830,'2020/03/23 13:26:04:731',5,1.685849,-0.270718,0.146603,0.091729,0.130685,0.105818,0.204803,0.004556,0.219002,0.20711,0.304899,0.136647,0.242618,0,0,0,0,0,0,0,0,0,0,1,0,0
4831,'2020/03/23 13:26:04:731',5,1.685849,-0.270718,0.146603,0.091729,0.130685,0.105818,0.204803,0.004556,0.219002,0.20711,0.304899,0.136647,0.242618,0,0,0,0,0,0,0,0,0,0,1,0,0
4832,'2020/03/23 13:26:04:732',5,1.685849,-0.270718,0.146603,0.091729,0.130685,0.105818,0.204803,0.004556,0.219002,0.20711,0.304899,0.136647,0.242618,0,0,0,0,0,0,0,0,0,0,1,0,0
4833,'2020/03/23 13:26:04:732',5,1.685849,-0.270718,0.146603,0.091729,0.130685,0.105818,0.204803,0.004556,0.219002,0.20711,0.304899,0.136647,0.242618,0,0,0,0,0,0,0,0,0,0,1,0,0
4834,'2020/03/23 13:26:04:732',5,1.685849,-0.270718,0.146603,0.091729,0.130685,0.105818,0.204803,0.004556,0.219002,0.20711,0.304899,0.136647,0.242618,0,0,0,0,0,0,0,0,0,0,1,0,0
4835,'2020/03/23 13:26:04:743',5,1.786605,-0.020526,0.118366,0.12634,0.1869,0.058544,0.215896,0.109589,0.196053,0.17818,0.31525,0.082845,0.184899,0,0,0,0,0,0,0,0,0,0,1,0,0
4836,'2020/03/23 13:26:04:743',5,1.786605,-0.020526,0.118366,0.12634,0.1869,0.058544,0.215896,0.109589,0.196053,0.17818,0.31525,0.082845,0.184899,0,0,0,0,0,0,0,0,0,0,1,0,0
4837,'2020/03/23 13:26:04:743',5,1.786605,-0.020526,0.118366,0.12634,0.1869,0.058544,0.215896,0.109589,0.196053,0.17818,0.31525,0.082845,0.184899,0,0,0,0,0,0,0,0,0,0,1,0,0
4838,'2020/03/23 13:26:04:743',5,1.786605,-0.020526,0.118366,0.12634,0.1869,0.058544,0.215896,0.109589,0.196053,0.17818,0.31525,0.082845,0.184899,0,0,0,0,0,0,0,0,0,0,1,0,0
4839,'2020/03/23 13:26:04:743',5,1.786605,-0.020526,0.118366,0.12634,0.1869,0.058544,0.215896,0.109589,0.196053,0.17818,0.31525,0.082845,0.184899,0,0,0,0,0,0,0,0,0,0,1,0,0
4840,'2020/03/23 13:26:04:755',5,1.641513,-0.393666,0.214674,0.03165,0.126757,0.10734,0.223203,-0.025032,0.175459,0.191439,0.284017,0.168407,0.16023,0,0,0,0,0,0,0,0,0,0,1,0,0
4841,'2020/03/23 13:26:04:755',5,1.641513,-0.393666,0.214674,0.03165,0.126757,0.10734,0.223203,-0.025032,0.175459,0.191439,0.284017,0.168407,0.16023,0,0,0,0,0,0,0,0,0,0,1,0,0
4842,'2020/03/23 13:26:04:755',5,1.641513,-0.393666,0.214674,0.03165,0.126757,0.10734,0.223203,-0.025032,0.175459,0.191439,0.284017,0.168407,0.16023,0,0,0,0,0,0,0,0,0,0,1,0,0
4843,'2020/03/23 13:26:04:755',5,1.641513,-0.393666,0.214674,0.03165,0.126757,0.10734,0.223203,-0.025032,0.175459,0.191439,0.284017,0.168407,0.16023,0,0,0,0,0,0,0,0,0,0,1,0,0
4844,'2020/03/23 13:26:04:755',5,1.641513,-0.393666,0.214674,0.03165,0.126757,0.10734,0.223203,-0.025032,0.175459,0.191439,0.284017,0.168407,0.16023,0,0,0,0,0,0,0,0,0,0,1,0,0
4845,'2020/03/23 13:26:04:755',5,1.641513,-0.393666,0.214674,0.03165,0.126757,0.10734,0.223203,-0.025032,0.175459,0.191439,0.284017,0.168407,0.16023,0,0,0,0,0,0,0,0,0,0,1,0,0
4846,'2020/03/23 13:26:04:755',5,1.641513,-0.393666,0.214674,0.03165,0.126757,0.10734,0.223203,-0.025032,0.175459,0.191439,0.284017,0.168407,0.16023,0,0,0,0,0,0,0,0,0,0,1,0,0
4847,'2020/03/23 13:26:04:766',5,1.749522,-0.21736,0.169244,0.118005,0.105156,0.026144,0.222369,0.035905,0.195554,0.137206,0.235036,0.160833,0.178283,0,0,0,0,0,0,0,0,0,0,1,0,0
4848,'2020/03/23 13:26:04:766',5,1.749522,-0.21736,0.169244,0.118005,0.105156,0.026144,0.222369,0.035905,0.195554,0.137206,0.235036,0.160833,0.178283,0,0,0,0,0,0,0,0,0,0,1,0,0
4849,'2020/03/23 13:26:04:766',5,1.749522,-0.21736,0.169244,0.118005,0.105156,0.026144,0.222369,0.035905,0.195554,0.137206,0.235036,0.160833,0.178283,0,0,0,0,0,0,0,0,0,0,1,0,0
4850,'2020/03/23 13:26:04:766',5,1.749522,-0.21736,0.169244,0.118005,0.105156,0.026144,0.222369,0.035905,0.195554,0.137206,0.235036,0.160833,0.178283,0,0,0,0,0,0,0,0,0,0,1,0,0
