@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
2677,'2020/03/24 18:46:47:684',3,-0.119225,0.572202,0.429925,0.063152,0.565048,0.070211,0.532668,0.212844,0.50925,0.244479,0.488095,-0.030911,0.459683,0,0,1,0,0,0
2678,'2020/03/24 18:46:47:696',3,0.035628,0.534351,0.429797,0.154295,0.534757,0.060177,0.696175,0.074815,0.528511,0.223183,0.321112,0.153133,0.257405,0,0,1,0,0,0
2679,'2020/03/24 18:46:47:696',3,0.035628,0.534351,0.429797,0.154295,0.534757,0.060177,0.696175,0.074815,0.528511,0.223183,0.321112,0.153133,0.257405,0,0,1,0,0,0
2680,'2020/03/24 18:46:47:707',3,-0.140282,0.418574,0.51127,0.153878,0.599765,-0.004319,0.559073,0.054002,0.462542,0.138134,0.312437,0.226737,0.254278,0,0,1,0,0,0
2681,'2020/03/24 18:46:47:719',3,-0.298572,0.613524,0.452947,0.143227,0.465173,0.235594,0.488183,0.079121,0.568865,0.0874,0.368353,0.251187,0.193241,0,0,1,0,0,0
2682,'2020/03/24 18:46:47:730',3,-0.066625,0.278488,0.593457,0.092655,0.297143,0.489067,0.232323,0.336669,0.445285,0.179437,0.336777,0.280032,0.288535,0,0,1,0,0,0
2683,'2020/03/24 18:46:47:742',3,-0.255271,0.172827,0.551872,-0.006155,0.418301,0.236074,0.296284,0.060572,0.377362,0.090132,0.205147,0.391268,0.063324,0,0,1,0,0,0
2684,'2020/03/24 18:46:47:754',3,-0.127381,0.160154,0.71435,-0.096429,0.433697,0.317759,0.270707,0.214699,0.47365,0.139582,0.325025,0.405825,0.044375,0,0,1,0,0,0
2685,'2020/03/24 18:46:47:765',3,0.021266,0.282668,0.749749,-0.073747,0.465423,0.372449,0.260788,0.250352,0.479882,0.111707,0.550046,0.154831,0.120719,0,0,1,0,0,0
2686,'2020/03/24 18:46:47:777',3,0.050263,0.357968,0.562683,-0.023653,0.56051,0.155329,0.414401,0.319631,0.415763,0.289193,0.441481,0.111195,0.267413,0,0,1,0,0,0
2687,'2020/03/24 18:46:47:778',3,0.050263,0.357968,0.562683,-0.023653,0.56051,0.155329,0.414401,0.319631,0.415763,0.289193,0.441481,0.111195,0.267413,0,0,1,0,0,0
2688,'2020/03/24 18:46:47:788',3,-0.061374,0.443255,0.561381,-0.08603,0.628493,0.052016,0.316746,0.288748,0.277365,0.274989,0.389561,-0.003301,0.477573,0,0,1,0,0,0
2689,'2020/03/24 18:46:47:800',3,-0.127342,0.563227,0.449429,0.019058,0.592411,0.058078,0.49216,0.25825,0.47222,0.288999,0.485281,-0.02792,0.498725,0,0,1,0,0,0
2690,'2020/03/24 18:46:47:812',3,0.041978,0.524534,0.388746,0.171164,0.506405,0.059506,0.716113,0.04453,0.577882,0.186734,0.373056,0.113427,0.291959,0,0,1,0,0,0
2691,'2020/03/24 18:46:47:823',3,-0.097432,0.389449,0.540831,0.128758,0.615339,-0.009182,0.567134,0.069984,0.459354,0.160629,0.294057,0.24493,0.233136,0,0,1,0,0,0
2692,'2020/03/24 18:46:47:836',3,-0.265582,0.600555,0.427645,0.182146,0.516053,0.122406,0.519786,0.050636,0.532365,0.10912,0.357775,0.219896,0.214993,0,0,1,0,0,0
2693,'2020/03/24 18:46:47:836',3,-0.265582,0.600555,0.427645,0.182146,0.516053,0.122406,0.519786,0.050636,0.532365,0.10912,0.357775,0.219896,0.214993,0,0,1,0,0,0
2694,'2020/03/24 18:46:47:847',3,-0.073801,0.29265,0.559006,0.135159,0.2706,0.509538,0.2223,0.322657,0.466431,0.132073,0.372837,0.240823,0.316633,0,0,1,0,0,0
2695,'2020/03/24 18:46:47:858',3,-0.23785,0.234849,0.526427,0.025146,0.443632,0.215683,0.333016,0.070763,0.378203,0.130042,0.205294,0.377631,0.078187,0,0,1,0,0,0
2696,'2020/03/24 18:46:47:870',3,-0.172029,0.168651,0.657474,-0.056431,0.423254,0.300907,0.282836,0.165491,0.451018,0.124585,0.284306,0.413371,0.051166,0,0,1,0,0,0
2697,'2020/03/24 18:46:47:882',3,0.025907,0.193465,0.817853,-0.11823,0.415334,0.414586,0.199691,0.298688,0.487933,0.116317,0.53445,0.217042,0.100346,0,0,1,0,0,0
2698,'2020/03/24 18:46:47:893',3,0.037243,0.331688,0.552218,0.005039,0.499183,0.237634,0.370549,0.278388,0.453657,0.189607,0.500636,0.097717,0.200618,0,0,1,0,0,0
2699,'2020/03/24 18:46:47:904',3,0.010091,0.39057,0.628603,-0.100869,0.639735,0.082542,0.296564,0.346673,0.235843,0.328176,0.344806,0.046513,0.434486,0,0,1,0,0,0
2700,'2020/03/24 18:46:47:916',3,-0.098914,0.546448,0.464296,-0.010162,0.604257,0.045348,0.435151,0.262559,0.406776,0.297184,0.465012,-0.025945,0.525338,0,0,1,0,0,0
2701,'2020/03/24 18:46:47:917',3,-0.098914,0.546448,0.464296,-0.010162,0.604257,0.045348,0.435151,0.262559,0.406776,0.297184,0.465012,-0.025945,0.525338,0,0,1,0,0,0
2702,'2020/03/24 18:46:47:928',3,0.014228,0.523613,0.353873,0.193394,0.471451,0.069112,0.690531,0.041128,0.617919,0.160587,0.414977,0.09382,0.299015,0,0,1,0,0,0
2703,'2020/03/24 18:46:47:939',3,-0.080484,0.400153,0.537223,0.125561,0.615288,0.002286,0.578899,0.087133,0.468133,0.177495,0.292324,0.239576,0.231572,0,0,1,0,0,0
2704,'2020/03/24 18:46:47:952',3,-0.219979,0.519753,0.424012,0.20119,0.560343,0.018145,0.556021,0.036898,0.479324,0.122235,0.345135,0.182823,0.273395,0,0,1,0,0,0
2705,'2020/03/24 18:46:47:963',3,-0.21415,0.440458,0.503288,0.145959,0.350973,0.388039,0.363434,0.177497,0.563004,0.051301,0.376346,0.247444,0.231725,0,0,1,0,0,0
2706,'2020/03/24 18:46:47:974',3,-0.162463,0.369816,0.460052,0.076762,0.485855,0.180704,0.391949,0.110546,0.403545,0.2229,0.203102,0.393952,0.103015,0,0,1,0,0,0
2707,'2020/03/24 18:46:47:986',3,-0.201168,0.166079,0.613036,-0.025942,0.415035,0.280482,0.292026,0.113498,0.425953,0.106647,0.243509,0.41697,0.051696,0,0,1,0,0,0
2708,'2020/03/24 18:46:47:986',3,-0.201168,0.166079,0.613036,-0.025942,0.415035,0.280482,0.292026,0.113498,0.425953,0.106647,0.243509,0.41697,0.051696,0,0,1,0,0,0
2709,'2020/03/24 18:46:47:997',3,0.077062,0.142737,0.883649,-0.135406,0.402491,0.437464,0.15932,0.336313,0.477907,0.139076,0.492366,0.266219,0.066649,0,0,1,0,0,0
2710,'2020/03/24 18:46:48:009',3,0.00912,0.334326,0.593115,-0.000466,0.521012,0.274316,0.357297,0.262616,0.440639,0.161996,0.51668,0.084622,0.168634,0,0,1,0,0,0
2711,'2020/03/24 18:46:48:021',3,0.046971,0.358006,0.673098,-0.11703,0.656955,0.07671,0.331984,0.363571,0.252499,0.356837,0.324111,0.096862,0.362132,0,0,1,0,0,0
2712,'2020/03/24 18:46:48:033',3,-0.094141,0.51823,0.491936,-0.041984,0.614577,0.036912,0.383217,0.260644,0.357701,0.278798,0.445716,-0.024329,0.520837,0,0,1,0,0,0
2713,'2020/03/24 18:46:48:044',3,-0.020411,0.55314,0.376714,0.183066,0.48002,0.094656,0.617456,0.097635,0.600715,0.160911,0.46997,0.008217,0.345726,0,0,1,0,0,0
2714,'2020/03/24 18:46:48:056',3,-0.051363,0.425515,0.518174,0.118334,0.608048,0.020865,0.608132,0.105622,0.486775,0.204504,0.290334,0.228462,0.225032,0,0,1,0,0,0
2715,'2020/03/24 18:46:48:056',3,-0.051363,0.425515,0.518174,0.118334,0.608048,0.020865,0.608132,0.105622,0.486775,0.204504,0.290334,0.228462,0.225032,0,0,1,0,0,0
2716,'2020/03/24 18:46:48:067',3,-0.189443,0.464037,0.468023,0.182307,0.580975,0.00416,0.555339,0.038691,0.469653,0.119336,0.333384,0.199965,0.274351,0,0,1,0,0,0
2717,'2020/03/24 18:46:48:079',3,-0.283226,0.537812,0.479652,0.143114,0.417038,0.309855,0.434594,0.121263,0.575715,0.058607,0.365231,0.252781,0.202147,0,0,1,0,0,0
2718,'2020/03/24 18:46:48:091',3,-0.171178,0.335983,0.564947,0.03623,0.434249,0.338704,0.380266,0.228643,0.501159,0.224029,0.285644,0.393556,0.136383,0,0,1,0,0,0
2719,'2020/03/24 18:46:48:103',3,-0.238787,0.156074,0.576054,-0.01639,0.40925,0.254951,0.285786,0.069741,0.390245,0.082842,0.210632,0.403546,0.051575,0,0,1,0,0,0
2720,'2020/03/24 18:46:48:114',3,0.005699,0.106517,0.846446,-0.180887,0.476006,0.321328,0.259968,0.263763,0.494889,0.157683,0.372885,0.389723,0.015636,0,0,1,0,0,0
2721,'2020/03/24 18:46:48:125',3,0.02779,0.345589,0.637937,-0.012115,0.527317,0.298521,0.33969,0.245514,0.435915,0.150623,0.543195,0.08312,0.161016,0,0,1,0,0,0
2722,'2020/03/24 18:46:48:137',3,0.026228,0.364927,0.645208,-0.091805,0.641229,0.086764,0.393221,0.357123,0.325946,0.343456,0.364667,0.094384,0.328965,0,0,1,0,0,0
2723,'2020/03/24 18:46:48:137',3,0.026228,0.364927,0.645208,-0.091805,0.641229,0.086764,0.393221,0.357123,0.325946,0.343456,0.364667,0.094384,0.328965,0,0,1,0,0,0
2724,'2020/03/24 18:46:48:148',3,-0.090235,0.484381,0.519234,-0.067446,0.621491,0.0364,0.347292,0.264293,0.318615,0.265671,0.422116,-0.02067,0.502577,0,0,1,0,0,0
2725,'2020/03/24 18:46:48:160',3,-0.115236,0.571338,0.425233,0.071552,0.559971,0.073012,0.538851,0.205024,0.514948,0.238113,0.488488,-0.030387,0.452162,0,0,1,0,0,0
2726,'2020/03/24 18:46:48:172',3,0.014344,0.520947,0.445975,0.142369,0.551099,0.054371,0.683602,0.083749,0.525379,0.222407,0.314395,0.168147,0.244917,0,0,1,0,0,0
2727,'2020/03/24 18:46:48:183',3,-0.146837,0.423938,0.506299,0.15804,0.597477,-0.00297,0.55826,0.051999,0.463264,0.135224,0.315286,0.22357,0.2575,0,0,1,0,0,0
2728,'2020/03/24 18:46:48:195',3,-0.299652,0.605786,0.456558,0.142596,0.460211,0.244473,0.482478,0.083923,0.570365,0.083398,0.367793,0.252053,0.193819,0,0,1,0,0,0
2729,'2020/03/24 18:46:48:206',3,-0.064761,0.277399,0.599341,0.086674,0.301576,0.485728,0.235518,0.337863,0.442854,0.185627,0.331533,0.285493,0.283554,0,0,1,0,0,0
2730,'2020/03/24 18:46:48:207',3,-0.064761,0.277399,0.599341,0.086674,0.301576,0.485728,0.235518,0.337863,0.442854,0.185627,0.331533,0.285493,0.283554,0,0,1,0,0,0
2731,'2020/03/24 18:46:48:218',3,-0.254241,0.169621,0.555131,-0.007622,0.416978,0.238472,0.294098,0.060791,0.378283,0.088272,0.206007,0.393574,0.062832,0,0,1,0,0,0
2732,'2020/03/24 18:46:48:229',3,-0.117898,0.157518,0.724634,-0.102956,0.436286,0.31938,0.269386,0.220624,0.476566,0.141228,0.330228,0.404383,0.042357,0,0,1,0,0,0
2733,'2020/03/24 18:46:48:241',3,0.024618,0.295185,0.738491,-0.065394,0.474269,0.365306,0.270625,0.244588,0.475936,0.114311,0.549707,0.144017,0.124118,0,0,1,0,0,0
2734,'2020/03/24 18:46:48:253',3,0.04457,0.359984,0.571098,-0.033653,0.575795,0.141313,0.419158,0.327659,0.405273,0.305064,0.430142,0.110117,0.279386,0,0,1,0,0,0
2735,'2020/03/24 18:46:48:264',3,-0.06711,0.44787,0.555128,-0.084621,0.627492,0.048923,0.319711,0.283962,0.281964,0.271707,0.393675,-0.006618,0.481042,0,0,1,0,0,0
2736,'2020/03/24 18:46:48:276',3,-0.127855,0.566379,0.448257,0.023575,0.5889,0.058518,0.496634,0.254055,0.477501,0.284799,0.486321,-0.027722,0.494796,0,0,1,0,0,0
2737,'2020/03/24 18:46:48:276',3,-0.127855,0.566379,0.448257,0.023575,0.5889,0.058518,0.496634,0.254055,0.477501,0.284799,0.486321,-0.027722,0.494796,0,0,1,0,0,0
2738,'2020/03/24 18:46:48:287',3,0.047937,0.524374,0.394218,0.168289,0.510057,0.057946,0.718173,0.044679,0.573179,0.190833,0.368395,0.116455,0.290986,0,0,1,0,0,0
2739,'2020/03/24 18:46:48:299',3,-0.101919,0.391572,0.538128,0.131436,0.61326,-0.008459,0.564879,0.06916,0.457824,0.15963,0.29388,0.24556,0.232912,0,0,1,0,0,0
2740,'2020/03/24 18:46:48:311',3,-0.270605,0.611472,0.430212,0.175009,0.508596,0.139999,0.514981,0.051902,0.540024,0.106971,0.360328,0.226287,0.208393,0,0,1,0,0,0
2741,'2020/03/24 18:46:48:322',3,-0.071766,0.288828,0.563517,0.130011,0.272801,0.50867,0.220387,0.32637,0.461145,0.139067,0.367552,0.245866,0.315067,0,0,1,0,0,0
2742,'2020/03/24 18:46:48:334',3,-0.243105,0.222047,0.530946,0.018733,0.438647,0.219059,0.325324,0.067787,0.377289,0.121559,0.205319,0.379647,0.075719,0,0,1,0,0,0
2743,'2020/03/24 18:46:48:346',3,-0.167872,0.16827,0.663594,-0.06106,0.424186,0.303171,0.281154,0.171896,0.453818,0.126515,0.289441,0.412469,0.050708,0,0,1,0,0,0
2744,'2020/03/24 18:46:48:346',3,-0.167872,0.16827,0.663594,-0.06106,0.424186,0.303171,0.281154,0.171896,0.453818,0.126515,0.289441,0.412469,0.050708,0,0,1,0,0,0
2745,'2020/03/24 18:46:48:357',3,0.019961,0.201895,0.80727,-0.116319,0.418807,0.408243,0.205778,0.292841,0.488648,0.115216,0.538971,0.212214,0.104588,0,0,1,0,0,0
2746,'2020/03/24 18:46:48:369',3,0.044542,0.332897,0.548591,0.006929,0.498004,0.23283,0.373755,0.280989,0.455531,0.195227,0.499137,0.099688,0.20628,0,0,1,0,0,0
2747,'2020/03/24 18:46:48:381',3,-0.001774,0.399969,0.618015,-0.097339,0.637555,0.079281,0.298246,0.33794,0.241795,0.318539,0.352941,0.03677,0.443949,0,0,1,0,0,0
2748,'2020/03/24 18:46:48:392',3,-0.102161,0.549538,0.461159,-0.00602,0.60327,0.046778,0.443442,0.262584,0.41517,0.298256,0.467643,-0.026331,0.523096,0,0,1,0,0,0
2749,'2020/03/24 18:46:48:404',3,0.018838,0.524734,0.358945,0.18928,0.476256,0.065477,0.693794,0.040368,0.612403,0.163371,0.409972,0.097069,0.298966,0,0,1,0,0,0
2750,'2020/03/24 18:46:48:416',3,-0.082797,0.397768,0.538602,0.125811,0.615631,0.000262,0.576752,0.084684,0.466564,0.174875,0.292546,0.24055,0.232084,0,0,1,0,0,0
2751,'2020/03/24 18:46:48:416',3,-0.082797,0.397768,0.538602,0.125811,0.615631,0.000262,0.576752,0.084684,0.466564,0.174875,0.292546,0.24055,0.232084,0,0,1,0,0,0
2752,'2020/03/24 18:46:48:427',3,-0.2247,0.52957,0.420286,0.202625,0.555774,0.025078,0.553434,0.038126,0.482556,0.122903,0.346236,0.184617,0.269626,0,0,1,0,0,0
2753,'2020/03/24 18:46:48:439',3,-0.198481,0.423407,0.507956,0.146747,0.339267,0.402094,0.34869,0.189283,0.557036,0.053189,0.379017,0.245149,0.240147,0,0,1,0,0,0
2754,'2020/03/24 18:46:48:450',3,-0.162649,0.369825,0.45415,0.085092,0.483902,0.168178,0.396964,0.101608,0.390003,0.220057,0.198347,0.381659,0.102037,0,0,1,0,0,0
2755,'2020/03/24 18:46:48:462',3,-0.197148,0.16707,0.618693,-0.028964,0.416318,0.283593,0.291598,0.120414,0.429836,0.109463,0.248862,0.417201,0.051937,0,0,1,0,0,0
2756,'2020/03/24 18:46:48:474',3,0.075767,0.143756,0.879596,-0.130205,0.402158,0.440711,0.160807,0.334014,0.480331,0.134043,0.502271,0.255958,0.071822,0,0,1,0,0,0
2757,'2020/03/24 18:46:48:485',3,0.010146,0.333349,0.587142,-0.000378,0.517941,0.269635,0.358788,0.264604,0.441987,0.164855,0.514067,0.085797,0.171251,0,0,1,0,0,0
2758,'2020/03/24 18:46:48:497',3,0.05059,0.355529,0.674246,-0.119229,0.657349,0.077705,0.324271,0.365621,0.243772,0.359746,0.319648,0.097421,0.365738,0,0,1,0,0,0
2759,'2020/03/24 18:46:48:497',3,0.05059,0.355529,0.674246,-0.119229,0.657349,0.077705,0.324271,0.365621,0.243772,0.359746,0.319648,0.097421,0.365738,0,0,1,0,0,0
2760,'2020/03/24 18:46:48:508',3,-0.094269,0.521612,0.488124,-0.038541,0.613269,0.037739,0.388961,0.261148,0.363436,0.281597,0.448742,-0.024371,0.523066,0,0,1,0,0,0
2761,'2020/03/24 18:46:48:520',3,0.00469,0.54725,0.362652,0.205096,0.458681,0.095056,0.634309,0.069886,0.624192,0.148332,0.463559,0.031156,0.322603,0,0,1,0,0,0
2762,'2020/03/24 18:46:48:532',3,-0.057107,0.42154,0.52149,0.120155,0.609784,0.018379,0.602698,0.103594,0.483514,0.199927,0.290299,0.230102,0.225886,0,0,1,0,0,0
2763,'2020/03/24 18:46:48:543',3,-0.194391,0.469673,0.462447,0.184894,0.578578,0.005232,0.555263,0.037849,0.470516,0.118641,0.335044,0.197186,0.275119,0,0,1,0,0,0
2764,'2020/03/24 18:46:48:555',3,-0.278,0.527487,0.482324,0.143333,0.410243,0.318405,0.427693,0.126741,0.575628,0.056358,0.365926,0.253032,0.204755,0,0,1,0,0,0
2765,'2020/03/24 18:46:48:567',3,-0.187178,0.322178,0.538656,0.027961,0.455052,0.309232,0.39371,0.222621,0.504893,0.253038,0.285033,0.426391,0.124039,0,0,1,0,0,0
2766,'2020/03/24 18:46:48:567',3,-0.187178,0.322178,0.538656,0.027961,0.455052,0.309232,0.39371,0.222621,0.504893,0.253038,0.285033,0.426391,0.124039,0,0,1,0,0,0
2767,'2020/03/24 18:46:48:578',3,-0.234302,0.15656,0.579409,-0.017018,0.408951,0.257751,0.286745,0.073537,0.394393,0.085015,0.212984,0.405476,0.050605,0,0,1,0,0,0
2768,'2020/03/24 18:46:48:589',3,0.013983,0.111286,0.854507,-0.181094,0.471868,0.330603,0.250349,0.27431,0.492994,0.160576,0.381193,0.381811,0.016563,0,0,1,0,0,0
2769,'2020/03/24 18:46:48:602',3,0.022091,0.343751,0.632645,-0.009354,0.528599,0.296012,0.342138,0.248025,0.436467,0.152571,0.540964,0.083563,0.161487,0,0,1,0,0,0
2770,'2020/03/24 18:46:48:613',3,0.027337,0.365852,0.651126,-0.09588,0.644196,0.083729,0.384834,0.357797,0.315036,0.344526,0.357928,0.094546,0.333722,0,0,1,0,0,0
2771,'2020/03/24 18:46:48:624',3,-0.091229,0.48897,0.515829,-0.064581,0.62105,0.035827,0.351644,0.263126,0.323688,0.266467,0.425515,-0.021755,0.504971,0,0,1,0,0,0
2772,'2020/03/24 18:46:48:636',3,-0.108781,0.570545,0.42047,0.080363,0.553762,0.075552,0.545464,0.196403,0.521384,0.231515,0.489368,-0.028782,0.444317,0,0,1,0,0,0
2773,'2020/03/24 18:46:48:636',3,-0.108781,0.570545,0.42047,0.080363,0.553762,0.075552,0.545464,0.196403,0.521384,0.231515,0.489368,-0.028782,0.444317,0,0,1,0,0,0
2774,'2020/03/24 18:46:48:648',3,-0.003218,0.504913,0.460025,0.134206,0.564971,0.049927,0.670206,0.093369,0.521182,0.222181,0.308316,0.180832,0.236266,0,0,1,0,0,0
2775,'2020/03/24 18:46:48:659',3,-0.152816,0.429081,0.501655,0.16176,0.595471,-0.001991,0.557721,0.049752,0.46418,0.132268,0.31828,0.220289,0.260768,0,0,1,0,0,0
2776,'2020/03/24 18:46:48:671',3,-0.300089,0.597784,0.459877,0.142348,0.45525,0.253292,0.476651,0.088709,0.571694,0.079622,0.366901,0.252281,0.194099,0,0,1,0,0,0
2777,'2020/03/24 18:46:48:682',3,-0.062838,0.277037,0.605665,0.080514,0.3064,0.481656,0.2395,0.338312,0.440719,0.191754,0.326352,0.291663,0.278297,0,0,1,0,0,0
2778,'2020/03/24 18:46:48:694',3,-0.253035,0.166827,0.558282,-0.008797,0.415989,0.241005,0.292364,0.061265,0.379253,0.086609,0.206666,0.395565,0.062169,0,0,1,0,0,0
2779,'2020/03/24 18:46:48:706',3,-0.106972,0.153874,0.736119,-0.110357,0.439529,0.320572,0.26831,0.22634,0.479596,0.142867,0.335529,0.402913,0.039985,0,0,1,0,0,0
2780,'2020/03/24 18:46:48:706',3,-0.106972,0.153874,0.736119,-0.110357,0.439529,0.320572,0.26831,0.22634,0.479596,0.142867,0.335529,0.402913,0.039985,0,0,1,0,0,0
2781,'2020/03/24 18:46:48:718',3,0.028999,0.30742,0.72597,-0.057045,0.482789,0.35582,0.281071,0.239455,0.471256,0.118781,0.550107,0.133282,0.128516,0,0,1,0,0,0
2782,'2020/03/24 18:46:48:729',3,0.03882,0.36134,0.580557,-0.04317,0.589683,0.128941,0.422155,0.334954,0.395457,0.318514,0.41911,0.10883,0.289181,0,0,1,0,0,0
2783,'2020/03/24 18:46:48:740',3,-0.072094,0.452509,0.549309,-0.083002,0.626539,0.046252,0.322777,0.27983,0.286538,0.269157,0.397677,-0.009434,0.484349,0,0,1,0,0,0
2784,'2020/03/24 18:46:48:753',3,-0.128166,0.569368,0.446384,0.028588,0.584918,0.059545,0.50114,0.249783,0.482242,0.280658,0.487217,-0.026992,0.490797,0,0,1,0,0,0
2785,'2020/03/24 18:46:48:764',3,0.053276,0.525682,0.399002,0.166569,0.512976,0.057027,0.719265,0.045232,0.567931,0.195335,0.363179,0.119469,0.289478,0,0,1,0,0,0
2786,'2020/03/24 18:46:48:775',3,-0.10601,0.393511,0.53577,0.133519,0.611955,-0.008567,0.56387,0.067095,0.457838,0.157101,0.295464,0.244255,0.234598,0,0,1,0,0,0
2787,'2020/03/24 18:46:48:787',3,-0.275489,0.621111,0.43265,0.166978,0.500817,0.157999,0.510995,0.053513,0.547217,0.105321,0.363429,0.232838,0.203248,0,0,1,0,0,0
2788,'2020/03/24 18:46:48:787',3,-0.275489,0.621111,0.43265,0.166978,0.500817,0.157999,0.510995,0.053513,0.547217,0.105321,0.363429,0.232838,0.203248,0,0,1,0,0,0
2789,'2020/03/24 18:46:48:798',3,-0.070759,0.286394,0.567754,0.124595,0.275887,0.506235,0.220409,0.328191,0.457503,0.144936,0.362648,0.250852,0.312234,0,0,1,0,0,0
2790,'2020/03/24 18:46:48:810',3,-0.247462,0.211013,0.534637,0.013034,0.434041,0.221669,0.318342,0.065232,0.376326,0.114066,0.205072,0.381497,0.073265,0,0,1,0,0,0
2791,'2020/03/24 18:46:48:822',3,-0.163447,0.167699,0.669895,-0.065828,0.425142,0.305416,0.279497,0.178322,0.456693,0.128507,0.294658,0.411616,0.050207,0,0,1,0,0,0
2792,'2020/03/24 18:46:48:833',3,0.016285,0.211858,0.798138,-0.112562,0.423486,0.403291,0.212974,0.286602,0.488727,0.114177,0.542058,0.205341,0.107765,0,0,1,0,0,0
2793,'2020/03/24 18:46:48:845',3,0.051451,0.334695,0.545867,0.008662,0.498573,0.22764,0.377844,0.284016,0.456859,0.202113,0.496866,0.101807,0.211924,0,0,1,0,0,0
2794,'2020/03/24 18:46:48:857',3,-0.013073,0.408347,0.608187,-0.094582,0.63633,0.075367,0.300999,0.328903,0.247899,0.309263,0.360136,0.028052,0.451537,0,0,1,0,0,0
2795,'2020/03/24 18:46:48:857',3,-0.013073,0.408347,0.608187,-0.094582,0.63633,0.075367,0.300999,0.328903,0.247899,0.309263,0.360136,0.028052,0.451537,0,0,1,0,0,0
2796,'2020/03/24 18:46:48:869',3,-0.106045,0.552073,0.458405,-0.002304,0.602245,0.048354,0.451664,0.262684,0.42402,0.298729,0.470703,-0.026488,0.52069,0,0,1,0,0,0
2797,'2020/03/24 18:46:48:880',3,0.02278,0.526309,0.363222,0.185926,0.480156,0.063095,0.696584,0.040658,0.606809,0.167293,0.405189,0.101011,0.29851,0,0,1,0,0,0
2798,'2020/03/24 18:46:48:891',3,-0.085602,0.39627,0.539114,0.126648,0.615248,-0.001046,0.574244,0.082912,0.46461,0.173045,0.292227,0.241993,0.231891,0,0,1,0,0,0
2799,'2020/03/24 18:46:48:903',3,-0.230189,0.539499,0.418416,0.202776,0.550664,0.034559,0.549516,0.03963,0.487415,0.122431,0.347499,0.187957,0.263947,0,0,1,0,0,0
2800,'2020/03/24 18:46:48:915',3,-0.180363,0.404305,0.513278,0.14715,0.326142,0.417988,0.331195,0.204309,0.549045,0.058023,0.382444,0.243207,0.251194,0,0,1,0,0,0
2801,'2020/03/24 18:46:48:926',3,-0.174472,0.353351,0.464611,0.079421,0.479865,0.170261,0.391994,0.092906,0.377875,0.211232,0.199798,0.370809,0.107516,0,0,1,0,0,0
2802,'2020/03/24 18:46:48:927',3,-0.174472,0.353351,0.464611,0.079421,0.479865,0.170261,0.391994,0.092906,0.377875,0.211232,0.199798,0.370809,0.107516,0,0,1,0,0,0
2803,'2020/03/24 18:46:48:938',3,-0.19336,0.167821,0.624347,-0.032375,0.417535,0.286539,0.290865,0.12733,0.433466,0.112094,0.254221,0.417113,0.052087,0,0,1,0,0,0
2804,'2020/03/24 18:46:48:949',3,0.07114,0.149426,0.872099,-0.126718,0.401142,0.441215,0.163632,0.331511,0.481511,0.129326,0.509241,0.246476,0.078491,0,0,1,0,0,0
2805,'2020/03/24 18:46:48:961',3,0.012094,0.332601,0.581207,-0.000485,0.514297,0.264379,0.35981,0.266229,0.443447,0.168148,0.512191,0.087871,0.174873,0,0,1,0,0,0
2806,'2020/03/24 18:46:48:973',3,0.053662,0.353425,0.674551,-0.1209,0.6573,0.078985,0.31685,0.367398,0.235783,0.361958,0.31615,0.09687,0.370224,0,0,1,0,0,0
2807,'2020/03/24 18:46:48:985',3,-0.094207,0.525159,0.484529,-0.034753,0.611752,0.038531,0.394559,0.261616,0.369182,0.28468,0.451702,-0.024433,0.524854,0,0,1,0,0,0
2808,'2020/03/24 18:46:48:996',3,0.023483,0.542988,0.349197,0.221995,0.44294,0.090187,0.65388,0.044806,0.641386,0.144638,0.449482,0.058216,0.304289,0,0,1,0,0,0
2809,'2020/03/24 18:46:48:996',3,0.023483,0.542988,0.349197,0.221995,0.44294,0.090187,0.65388,0.044806,0.641386,0.144638,0.449482,0.058216,0.304289,0,0,1,0,0,0
2810,'2020/03/24 18:46:49:008',3,-0.061761,0.417523,0.524934,0.121471,0.61168,0.015684,0.598318,0.100976,0.4808,0.195214,0.290564,0.231115,0.226953,0,0,1,0,0,0
2811,'2020/03/24 18:46:49:019',3,-0.198786,0.475256,0.457068,0.187107,0.576505,0.006087,0.555658,0.036888,0.471723,0.117907,0.336868,0.194091,0.275887,0,0,1,0,0,0
2812,'2020/03/24 18:46:49:031',3,-0.271817,0.516648,0.485052,0.14358,0.402963,0.327198,0.420248,0.132517,0.575211,0.054366,0.366887,0.253091,0.20766,0,0,1,0,0,0
2813,'2020/03/24 18:46:49:042',3,-0.19322,0.312669,0.516638,0.023547,0.469319,0.28155,0.401809,0.212273,0.500505,0.269401,0.281712,0.44964,0.120174,0,0,1,0,0,0
