@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
1823,'2020/03/23 13:16:43:672',2,1.611988,0.907634,0.58108,0.448668,0.332098,0.217471,0.165259,0.180361,0.176995,0.173778,0.190685,0.166366,0.192697,0,1,0,0,0,0
1824,'2020/03/23 13:16:43:672',2,1.611988,0.907634,0.58108,0.448668,0.332098,0.217471,0.165259,0.180361,0.176995,0.173778,0.190685,0.166366,0.192697,0,1,0,0,0,0
1825,'2020/03/23 13:16:43:683',2,1.532345,0.840897,0.549938,0.463154,0.330139,0.234575,0.144525,0.14304,0.139292,0.15802,0.173975,0.129868,0.199143,0,1,0,0,0,0
1826,'2020/03/23 13:16:43:684',2,1.532345,0.840897,0.549938,0.463154,0.330139,0.234575,0.144525,0.14304,0.139292,0.15802,0.173975,0.129868,0.199143,0,1,0,0,0,0
1827,'2020/03/23 13:16:43:695',2,1.617749,0.966175,0.543515,0.496161,0.290832,0.253275,0.176251,0.192664,0.129632,0.199567,0.185199,0.254744,0.214338,0,1,0,0,0,0
1828,'2020/03/23 13:16:43:695',2,1.617749,0.966175,0.543515,0.496161,0.290832,0.253275,0.176251,0.192664,0.129632,0.199567,0.185199,0.254744,0.214338,0,1,0,0,0,0
1829,'2020/03/23 13:16:43:696',2,1.617749,0.966175,0.543515,0.496161,0.290832,0.253275,0.176251,0.192664,0.129632,0.199567,0.185199,0.254744,0.214338,0,1,0,0,0,0
1830,'2020/03/23 13:16:43:707',2,1.601707,0.965974,0.560815,0.437153,0.295365,0.208668,0.118031,0.173303,0.160913,0.158188,0.175883,0.210936,0.206546,0,1,0,0,0,0
1831,'2020/03/23 13:16:43:707',2,1.601707,0.965974,0.560815,0.437153,0.295365,0.208668,0.118031,0.173303,0.160913,0.158188,0.175883,0.210936,0.206546,0,1,0,0,0,0
1832,'2020/03/23 13:16:43:718',2,1.615061,0.973719,0.55141,0.425668,0.27222,0.176289,0.155645,0.19296,0.154288,0.207546,0.172341,0.142936,0.156028,0,1,0,0,0,0
1833,'2020/03/23 13:16:43:718',2,1.615061,0.973719,0.55141,0.425668,0.27222,0.176289,0.155645,0.19296,0.154288,0.207546,0.172341,0.142936,0.156028,0,1,0,0,0,0
1834,'2020/03/23 13:16:43:730',2,1.671251,0.910751,0.584164,0.430871,0.277633,0.210689,0.176526,0.177843,0.155621,0.174747,0.163704,0.174898,0.164703,0,1,0,0,0,0
1835,'2020/03/23 13:16:43:731',2,1.671251,0.910751,0.584164,0.430871,0.277633,0.210689,0.176526,0.177843,0.155621,0.174747,0.163704,0.174898,0.164703,0,1,0,0,0,0
1836,'2020/03/23 13:16:43:731',2,1.671251,0.910751,0.584164,0.430871,0.277633,0.210689,0.176526,0.177843,0.155621,0.174747,0.163704,0.174898,0.164703,0,1,0,0,0,0
1837,'2020/03/23 13:16:43:741',2,1.624892,0.935198,0.590541,0.431872,0.344436,0.223469,0.154001,0.180833,0.159946,0.152466,0.153633,0.192061,0.207028,0,1,0,0,0,0
1838,'2020/03/23 13:16:43:742',2,1.624892,0.935198,0.590541,0.431872,0.344436,0.223469,0.154001,0.180833,0.159946,0.152466,0.153633,0.192061,0.207028,0,1,0,0,0,0
1839,'2020/03/23 13:16:43:753',2,1.58133,0.899,0.627023,0.483192,0.330197,0.246353,0.185464,0.150447,0.125823,0.109821,0.128192,0.141395,0.2039,0,1,0,0,0,0
1840,'2020/03/23 13:16:43:753',2,1.58133,0.899,0.627023,0.483192,0.330197,0.246353,0.185464,0.150447,0.125823,0.109821,0.128192,0.141395,0.2039,0,1,0,0,0,0
1841,'2020/03/23 13:16:43:766',2,1.599598,0.918861,0.621938,0.484075,0.335263,0.240911,0.180444,0.174609,0.129698,0.148153,0.171545,0.185282,0.241934,0,1,0,0,0,0
1842,'2020/03/23 13:16:43:766',2,1.599598,0.918861,0.621938,0.484075,0.335263,0.240911,0.180444,0.174609,0.129698,0.148153,0.171545,0.185282,0.241934,0,1,0,0,0,0
1843,'2020/03/23 13:16:43:766',2,1.599598,0.918861,0.621938,0.484075,0.335263,0.240911,0.180444,0.174609,0.129698,0.148153,0.171545,0.185282,0.241934,0,1,0,0,0,0
1844,'2020/03/23 13:16:43:776',2,1.596859,0.880469,0.563422,0.451999,0.328063,0.213681,0.158325,0.168139,0.172097,0.170365,0.188514,0.155027,0.185525,0,1,0,0,0,0
1845,'2020/03/23 13:16:43:776',2,1.596859,0.880469,0.563422,0.451999,0.328063,0.213681,0.158325,0.168139,0.172097,0.170365,0.188514,0.155027,0.185525,0,1,0,0,0,0
1846,'2020/03/23 13:16:43:788',2,1.523867,0.877474,0.575281,0.476756,0.336161,0.24581,0.160452,0.161629,0.142665,0.177491,0.193279,0.161441,0.227497,0,1,0,0,0,0
1847,'2020/03/23 13:16:43:788',2,1.523867,0.877474,0.575281,0.476756,0.336161,0.24581,0.160452,0.161629,0.142665,0.177491,0.193279,0.161441,0.227497,0,1,0,0,0,0
1848,'2020/03/23 13:16:43:800',2,1.656608,0.906587,0.534829,0.491744,0.301923,0.274601,0.169139,0.179545,0.127248,0.183183,0.165805,0.243607,0.2079,0,1,0,0,0,0
1849,'2020/03/23 13:16:43:800',2,1.656608,0.906587,0.534829,0.491744,0.301923,0.274601,0.169139,0.179545,0.127248,0.183183,0.165805,0.243607,0.2079,0,1,0,0,0,0
1850,'2020/03/23 13:16:43:800',2,1.656608,0.906587,0.534829,0.491744,0.301923,0.274601,0.169139,0.179545,0.127248,0.183183,0.165805,0.243607,0.2079,0,1,0,0,0,0
1851,'2020/03/23 13:16:43:811',2,1.583402,0.974512,0.564749,0.417924,0.284403,0.192194,0.118784,0.181713,0.168107,0.151158,0.16798,0.196669,0.207355,0,1,0,0,0,0
1852,'2020/03/23 13:16:43:812',2,1.583402,0.974512,0.564749,0.417924,0.284403,0.192194,0.118784,0.181713,0.168107,0.151158,0.16798,0.196669,0.207355,0,1,0,0,0,0
1853,'2020/03/23 13:16:43:823',2,1.630371,0.950353,0.563408,0.445812,0.284422,0.193739,0.169049,0.196857,0.14991,0.212135,0.172019,0.148002,0.147425,0,1,0,0,0,0
1854,'2020/03/23 13:16:43:823',2,1.630371,0.950353,0.563408,0.445812,0.284422,0.193739,0.169049,0.196857,0.14991,0.212135,0.172019,0.148002,0.147425,0,1,0,0,0,0
1855,'2020/03/23 13:16:43:834',2,1.666382,0.913497,0.5843,0.423855,0.279205,0.199626,0.166263,0.169998,0.154192,0.162935,0.154846,0.170712,0.169434,0,1,0,0,0,0
1856,'2020/03/23 13:16:43:834',2,1.666382,0.913497,0.5843,0.423855,0.279205,0.199626,0.166263,0.169998,0.154192,0.162935,0.154846,0.170712,0.169434,0,1,0,0,0,0
1857,'2020/03/23 13:16:43:846',2,1.602115,0.925438,0.598093,0.446654,0.358767,0.23671,0.154451,0.171084,0.149506,0.135951,0.150666,0.188951,0.210481,0,1,0,0,0,0
1858,'2020/03/23 13:16:43:846',2,1.602115,0.925438,0.598093,0.446654,0.358767,0.23671,0.154451,0.171084,0.149506,0.135951,0.150666,0.188951,0.210481,0,1,0,0,0,0
1859,'2020/03/23 13:16:43:847',2,1.602115,0.925438,0.598093,0.446654,0.358767,0.23671,0.154451,0.171084,0.149506,0.135951,0.150666,0.188951,0.210481,0,1,0,0,0,0
1860,'2020/03/23 13:16:43:857',2,1.569199,0.883055,0.61518,0.481151,0.313278,0.236113,0.184147,0.149934,0.114043,0.10174,0.120245,0.136347,0.196037,0,1,0,0,0,0
1861,'2020/03/23 13:16:43:858',2,1.569199,0.883055,0.61518,0.481151,0.313278,0.236113,0.184147,0.149934,0.114043,0.10174,0.120245,0.136347,0.196037,0,1,0,0,0,0
1862,'2020/03/23 13:16:43:869',2,1.608635,0.92775,0.610718,0.452085,0.322213,0.229059,0.171243,0.177055,0.140433,0.153638,0.173543,0.180593,0.231749,0,1,0,0,0,0
1863,'2020/03/23 13:16:43:870',2,1.608635,0.92775,0.610718,0.452085,0.322213,0.229059,0.171243,0.177055,0.140433,0.153638,0.173543,0.180593,0.231749,0,1,0,0,0,0
1864,'2020/03/23 13:16:43:870',2,1.608635,0.92775,0.610718,0.452085,0.322213,0.229059,0.171243,0.177055,0.140433,0.153638,0.173543,0.180593,0.231749,0,1,0,0,0,0
1865,'2020/03/23 13:16:43:881',2,1.580772,0.857248,0.550057,0.452833,0.324308,0.214097,0.152869,0.156708,0.166255,0.168926,0.184801,0.145219,0.184126,0,1,0,0,0,0
1866,'2020/03/23 13:16:43:881',2,1.580772,0.857248,0.550057,0.452833,0.324308,0.214097,0.152869,0.156708,0.166255,0.168926,0.184801,0.145219,0.184126,0,1,0,0,0,0
1867,'2020/03/23 13:16:43:892',2,1.547381,0.882399,0.532146,0.43499,0.312109,0.261064,0.208526,0.21586,0.175975,0.230323,0.233688,0.197248,0.230618,0,1,0,0,0,0
1868,'2020/03/23 13:16:43:893',2,1.547381,0.882399,0.532146,0.43499,0.312109,0.261064,0.208526,0.21586,0.175975,0.230323,0.233688,0.197248,0.230618,0,1,0,0,0,0
1869,'2020/03/23 13:16:43:904',2,1.662238,0.946676,0.537655,0.48207,0.291805,0.251857,0.143933,0.163705,0.1332,0.171959,0.166723,0.242267,0.214597,0,1,0,0,0,0
1870,'2020/03/23 13:16:43:904',2,1.662238,0.946676,0.537655,0.48207,0.291805,0.251857,0.143933,0.163705,0.1332,0.171959,0.166723,0.242267,0.214597,0,1,0,0,0,0
1871,'2020/03/23 13:16:43:916',2,1.566997,0.981034,0.562081,0.400624,0.268007,0.168732,0.117205,0.186549,0.174774,0.154525,0.168473,0.184295,0.202744,0,1,0,0,0,0
1872,'2020/03/23 13:16:43:916',2,1.566997,0.981034,0.562081,0.400624,0.268007,0.168732,0.117205,0.186549,0.174774,0.154525,0.168473,0.184295,0.202744,0,1,0,0,0,0
1873,'2020/03/23 13:16:43:916',2,1.566997,0.981034,0.562081,0.400624,0.268007,0.168732,0.117205,0.186549,0.174774,0.154525,0.168473,0.184295,0.202744,0,1,0,0,0,0
1874,'2020/03/23 13:16:43:927',2,1.64633,0.925307,0.570246,0.449541,0.288576,0.210052,0.176337,0.196441,0.152261,0.212686,0.178325,0.167695,0.154595,0,1,0,0,0,0
1875,'2020/03/23 13:16:43:927',2,1.64633,0.925307,0.570246,0.449541,0.288576,0.210052,0.176337,0.196441,0.152261,0.212686,0.178325,0.167695,0.154595,0,1,0,0,0,0
1876,'2020/03/23 13:16:43:939',2,1.652141,0.916925,0.578421,0.411533,0.279791,0.185586,0.149383,0.16143,0.14752,0.151497,0.14057,0.160348,0.168582,0,1,0,0,0,0
1877,'2020/03/23 13:16:43:939',2,1.652141,0.916925,0.578421,0.411533,0.279791,0.185586,0.149383,0.16143,0.14752,0.151497,0.14057,0.160348,0.168582,0,1,0,0,0,0
1878,'2020/03/23 13:16:43:951',2,1.591029,0.910216,0.59756,0.447212,0.349497,0.239125,0.159743,0.160028,0.136618,0.118528,0.14247,0.170488,0.205706,0,1,0,0,0,0
1879,'2020/03/23 13:16:43:951',2,1.591029,0.910216,0.59756,0.447212,0.349497,0.239125,0.159743,0.160028,0.136618,0.118528,0.14247,0.170488,0.205706,0,1,0,0,0,0
1880,'2020/03/23 13:16:43:951',2,1.591029,0.910216,0.59756,0.447212,0.349497,0.239125,0.159743,0.160028,0.136618,0.118528,0.14247,0.170488,0.205706,0,1,0,0,0,0
1881,'2020/03/23 13:16:43:962',2,1.585228,0.880769,0.610278,0.486509,0.31507,0.241255,0.194717,0.164975,0.121209,0.120142,0.140134,0.157883,0.207742,0,1,0,0,0,0
1882,'2020/03/23 13:16:43:963',2,1.585228,0.880769,0.610278,0.486509,0.31507,0.241255,0.194717,0.164975,0.121209,0.120142,0.140134,0.157883,0.207742,0,1,0,0,0,0
1883,'2020/03/23 13:16:43:973',2,1.604988,0.948551,0.61564,0.440843,0.319088,0.215217,0.163755,0.182701,0.159654,0.163389,0.173748,0.17338,0.218362,0,1,0,0,0,0
1884,'2020/03/23 13:16:43:974',2,1.604988,0.948551,0.61564,0.440843,0.319088,0.215217,0.163755,0.182701,0.159654,0.163389,0.173748,0.17338,0.218362,0,1,0,0,0,0
1885,'2020/03/23 13:16:43:985',2,1.578318,0.841025,0.544652,0.45727,0.330608,0.230207,0.162078,0.156776,0.162679,0.165978,0.180673,0.141547,0.193879,0,1,0,0,0,0
1886,'2020/03/23 13:16:43:986',2,1.578318,0.841025,0.544652,0.45727,0.330608,0.230207,0.162078,0.156776,0.162679,0.165978,0.180673,0.141547,0.193879,0,1,0,0,0,0
1887,'2020/03/23 13:16:43:986',2,1.578318,0.841025,0.544652,0.45727,0.330608,0.230207,0.162078,0.156776,0.162679,0.165978,0.180673,0.141547,0.193879,0,1,0,0,0,0
1888,'2020/03/23 13:16:43:997',2,1.525422,0.885915,0.529474,0.463299,0.318752,0.269653,0.222813,0.239794,0.169295,0.219551,0.232456,0.230808,0.242482,0,1,0,0,0,0
1889,'2020/03/23 13:16:43:998',2,1.525422,0.885915,0.529474,0.463299,0.318752,0.269653,0.222813,0.239794,0.169295,0.219551,0.232456,0.230808,0.242482,0,1,0,0,0,0
1890,'2020/03/23 13:16:44:008',2,1.643302,0.95875,0.548522,0.473092,0.295236,0.234418,0.126146,0.158029,0.141294,0.169654,0.179364,0.241384,0.215966,0,1,0,0,0,0
1891,'2020/03/23 13:16:44:009',2,1.643302,0.95875,0.548522,0.473092,0.295236,0.234418,0.126146,0.158029,0.141294,0.169654,0.179364,0.241384,0.215966,0,1,0,0,0,0
1892,'2020/03/23 13:16:44:020',2,1.551316,0.966172,0.536942,0.385139,0.251021,0.14809,0.114642,0.181075,0.163857,0.156534,0.160602,0.158829,0.181905,0,1,0,0,0,0
1893,'2020/03/23 13:16:44:021',2,1.551316,0.966172,0.536942,0.385139,0.251021,0.14809,0.114642,0.181075,0.163857,0.156534,0.160602,0.158829,0.181905,0,1,0,0,0,0
1894,'2020/03/23 13:16:44:021',2,1.551316,0.966172,0.536942,0.385139,0.251021,0.14809,0.114642,0.181075,0.163857,0.156534,0.160602,0.158829,0.181905,0,1,0,0,0,0
1895,'2020/03/23 13:16:44:032',2,1.656728,0.913631,0.577053,0.44502,0.285252,0.215662,0.176193,0.190911,0.152155,0.203485,0.177516,0.174153,0.156258,0,1,0,0,0,0
1896,'2020/03/23 13:16:44:032',2,1.656728,0.913631,0.577053,0.44502,0.285252,0.215662,0.176193,0.190911,0.152155,0.203485,0.177516,0.174153,0.156258,0,1,0,0,0,0
1897,'2020/03/23 13:16:44:043',2,1.644697,0.935184,0.586353,0.414103,0.299439,0.191374,0.147153,0.169339,0.153401,0.154146,0.142207,0.170276,0.184134,0,1,0,0,0,0
1898,'2020/03/23 13:16:44:043',2,1.644697,0.935184,0.586353,0.414103,0.299439,0.191374,0.147153,0.169339,0.153401,0.154146,0.142207,0.170276,0.184134,0,1,0,0,0,0
1899,'2020/03/23 13:16:44:055',2,1.584939,0.905256,0.60706,0.455532,0.338657,0.23862,0.16666,0.149001,0.128174,0.108598,0.134575,0.154556,0.204038,0,1,0,0,0,0
1900,'2020/03/23 13:16:44:055',2,1.584939,0.905256,0.60706,0.455532,0.338657,0.23862,0.16666,0.149001,0.128174,0.108598,0.134575,0.154556,0.204038,0,1,0,0,0,0
1901,'2020/03/23 13:16:44:066',2,1.585468,0.890572,0.615703,0.494616,0.320107,0.241432,0.197849,0.172795,0.121352,0.131236,0.152694,0.174347,0.222391,0,1,0,0,0,0
1902,'2020/03/23 13:16:44:067',2,1.585468,0.890572,0.615703,0.494616,0.320107,0.241432,0.197849,0.172795,0.121352,0.131236,0.152694,0.174347,0.222391,0,1,0,0,0,0
1903,'2020/03/23 13:16:44:067',2,1.585468,0.890572,0.615703,0.494616,0.320107,0.241432,0.197849,0.172795,0.121352,0.131236,0.152694,0.174347,0.222391,0,1,0,0,0,0
1904,'2020/03/23 13:16:44:078',2,1.612179,0.937477,0.601378,0.440883,0.328536,0.219349,0.168697,0.187385,0.173846,0.173117,0.18546,0.170754,0.199792,0,1,0,0,0,0
1905,'2020/03/23 13:16:44:078',2,1.612179,0.937477,0.601378,0.440883,0.328536,0.219349,0.168697,0.187385,0.173846,0.173117,0.18546,0.170754,0.199792,0,1,0,0,0,0
1906,'2020/03/23 13:16:44:090',2,1.555131,0.837586,0.548079,0.464576,0.333226,0.231189,0.147998,0.142597,0.148828,0.159862,0.177997,0.136877,0.199079,0,1,0,0,0,0
1907,'2020/03/23 13:16:44:090',2,1.555131,0.837586,0.548079,0.464576,0.333226,0.231189,0.147998,0.142597,0.148828,0.159862,0.177997,0.136877,0.199079,0,1,0,0,0,0
1908,'2020/03/23 13:16:44:090',2,1.555131,0.837586,0.548079,0.464576,0.333226,0.231189,0.147998,0.142597,0.148828,0.159862,0.177997,0.136877,0.199079,0,1,0,0,0,0
1909,'2020/03/23 13:16:44:101',2,1.551674,0.928702,0.525351,0.472627,0.308293,0.26914,0.212225,0.23598,0.164242,0.226063,0.233873,0.241962,0.222602,0,1,0,0,0,0
1910,'2020/03/23 13:16:44:102',2,1.551674,0.928702,0.525351,0.472627,0.308293,0.26914,0.212225,0.23598,0.164242,0.226063,0.233873,0.241962,0.222602,0,1,0,0,0,0
1911,'2020/03/23 13:16:44:113',2,1.620477,0.958236,0.553284,0.457283,0.3013,0.228058,0.126431,0.167251,0.149323,0.15907,0.173981,0.222352,0.210193,0,1,0,0,0,0
1912,'2020/03/23 13:16:44:113',2,1.620477,0.958236,0.553284,0.457283,0.3013,0.228058,0.126431,0.167251,0.149323,0.15907,0.173981,0.222352,0.210193,0,1,0,0,0,0
1913,'2020/03/23 13:16:44:125',2,1.584153,0.969953,0.528534,0.396177,0.258747,0.160706,0.137092,0.192526,0.167538,0.188697,0.172858,0.15455,0.177053,0,1,0,0,0,0
1914,'2020/03/23 13:16:44:125',2,1.584153,0.969953,0.528534,0.396177,0.258747,0.160706,0.137092,0.192526,0.167538,0.188697,0.172858,0.15455,0.177053,0,1,0,0,0,0
1915,'2020/03/23 13:16:44:136',2,1.663947,0.909305,0.580359,0.43622,0.278715,0.215659,0.178071,0.185431,0.153186,0.189218,0.171456,0.175079,0.159836,0,1,0,0,0,0
1916,'2020/03/23 13:16:44:137',2,1.663947,0.909305,0.580359,0.43622,0.278715,0.215659,0.178071,0.185431,0.153186,0.189218,0.171456,0.175079,0.159836,0,1,0,0,0,0
1917,'2020/03/23 13:16:44:137',2,1.663947,0.909305,0.580359,0.43622,0.278715,0.215659,0.178071,0.185431,0.153186,0.189218,0.171456,0.175079,0.159836,0,1,0,0,0,0
1918,'2020/03/23 13:16:44:148',2,1.640331,0.945626,0.590185,0.420116,0.323815,0.206447,0.15039,0.179478,0.159819,0.156078,0.148311,0.185295,0.198753,0,1,0,0,0,0
1919,'2020/03/23 13:16:44:148',2,1.640331,0.945626,0.590185,0.420116,0.323815,0.206447,0.15039,0.179478,0.159819,0.156078,0.148311,0.185295,0.198753,0,1,0,0,0,0
1920,'2020/03/23 13:16:44:159',2,1.598246,0.899313,0.612063,0.4613,0.3286,0.241566,0.178469,0.150065,0.133694,0.116491,0.137562,0.150306,0.205985,0,1,0,0,0,0
1921,'2020/03/23 13:16:44:160',2,1.598246,0.899313,0.612063,0.4613,0.3286,0.241566,0.178469,0.150065,0.133694,0.116491,0.137562,0.150306,0.205985,0,1,0,0,0,0
1922,'2020/03/23 13:16:44:160',2,1.598246,0.899313,0.612063,0.4613,0.3286,0.241566,0.178469,0.150065,0.133694,0.116491,0.137562,0.150306,0.205985,0,1,0,0,0,0
1923,'2020/03/23 13:16:44:171',2,1.593195,0.906907,0.619962,0.492738,0.325996,0.240903,0.193926,0.178653,0.129034,0.14637,0.167722,0.185117,0.23505,0,1,0,0,0,0
1924,'2020/03/23 13:16:44:171',2,1.593195,0.906907,0.619962,0.492738,0.325996,0.240903,0.193926,0.178653,0.129034,0.14637,0.167722,0.185117,0.23505,0,1,0,0,0,0
1925,'2020/03/23 13:16:44:182',2,1.612726,0.907154,0.582222,0.448238,0.332568,0.219803,0.167612,0.182019,0.177574,0.173264,0.189014,0.165937,0.193333,0,1,0,0,0,0
1926,'2020/03/23 13:16:44:183',2,1.612726,0.907154,0.582222,0.448238,0.332568,0.219803,0.167612,0.182019,0.177574,0.173264,0.189014,0.165937,0.193333,0,1,0,0,0,0
1927,'2020/03/23 13:16:44:194',2,1.532354,0.839228,0.548194,0.46179,0.329005,0.232606,0.14233,0.140818,0.138182,0.155976,0.172208,0.128506,0.197851,0,1,0,0,0,0
1928,'2020/03/23 13:16:44:195',2,1.532354,0.839228,0.548194,0.46179,0.329005,0.232606,0.14233,0.140818,0.138182,0.155976,0.172208,0.128506,0.197851,0,1,0,0,0,0
1929,'2020/03/23 13:16:44:206',2,1.610617,0.972133,0.546713,0.498308,0.291931,0.25289,0.177514,0.192884,0.128344,0.200569,0.190112,0.256453,0.215062,0,1,0,0,0,0
1930,'2020/03/23 13:16:44:206',2,1.610617,0.972133,0.546713,0.498308,0.291931,0.25289,0.177514,0.192884,0.128344,0.200569,0.190112,0.256453,0.215062,0,1,0,0,0,0
1931,'2020/03/23 13:16:44:206',2,1.610617,0.972133,0.546713,0.498308,0.291931,0.25289,0.177514,0.192884,0.128344,0.200569,0.190112,0.256453,0.215062,0,1,0,0,0,0
1932,'2020/03/23 13:16:44:217',2,1.603434,0.965951,0.559991,0.437634,0.295417,0.209841,0.118676,0.173432,0.160734,0.158102,0.175073,0.211524,0.207407,0,1,0,0,0,0
1933,'2020/03/23 13:16:44:218',2,1.603434,0.965951,0.559991,0.437634,0.295417,0.209841,0.118676,0.173432,0.160734,0.158102,0.175073,0.211524,0.207407,0,1,0,0,0,0
1934,'2020/03/23 13:16:44:229',2,1.613027,0.975068,0.55184,0.424692,0.271146,0.174581,0.15377,0.192698,0.156126,0.208521,0.173375,0.142569,0.155958,0,1,0,0,0,0
1935,'2020/03/23 13:16:44:229',2,1.613027,0.975068,0.55184,0.424692,0.271146,0.174581,0.15377,0.192698,0.156126,0.208521,0.173375,0.142569,0.155958,0,1,0,0,0,0
1936,'2020/03/23 13:16:44:229',2,1.613027,0.975068,0.55184,0.424692,0.271146,0.174581,0.15377,0.192698,0.156126,0.208521,0.173375,0.142569,0.155958,0,1,0,0,0,0
1937,'2020/03/23 13:16:44:240',2,1.670848,0.910363,0.583818,0.431039,0.277329,0.210956,0.176622,0.178122,0.155353,0.17555,0.164252,0.17499,0.16409,0,1,0,0,0,0
1938,'2020/03/23 13:16:44:241',2,1.670848,0.910363,0.583818,0.431039,0.277329,0.210956,0.176622,0.178122,0.155353,0.17555,0.164252,0.17499,0.16409,0,1,0,0,0,0
1939,'2020/03/23 13:16:44:252',2,1.626033,0.933999,0.591145,0.432936,0.34423,0.223161,0.155259,0.181723,0.159687,0.152917,0.154055,0.191465,0.206005,0,1,0,0,0,0
1940,'2020/03/23 13:16:44:252',2,1.626033,0.933999,0.591145,0.432936,0.34423,0.223161,0.155259,0.181723,0.159687,0.152917,0.154055,0.191465,0.206005,0,1,0,0,0,0
1941,'2020/03/23 13:16:44:264',2,1.584086,0.896322,0.625365,0.483078,0.332565,0.248373,0.186033,0.15003,0.126169,0.110809,0.128833,0.142144,0.206174,0,1,0,0,0,0
1942,'2020/03/23 13:16:44:264',2,1.584086,0.896322,0.625365,0.483078,0.332565,0.248373,0.186033,0.15003,0.126169,0.110809,0.128833,0.142144,0.206174,0,1,0,0,0,0
1943,'2020/03/23 13:16:44:276',2,1.59994,0.916593,0.621592,0.484895,0.335005,0.241949,0.181889,0.174903,0.129668,0.148342,0.171291,0.184953,0.241762,0,1,0,0,0,0
1944,'2020/03/23 13:16:44:276',2,1.59994,0.916593,0.621592,0.484895,0.335005,0.241949,0.181889,0.174903,0.129668,0.148342,0.171291,0.184953,0.241762,0,1,0,0,0,0
1945,'2020/03/23 13:16:44:276',2,1.59994,0.916593,0.621592,0.484895,0.335005,0.241949,0.181889,0.174903,0.129668,0.148342,0.171291,0.184953,0.241762,0,1,0,0,0,0
1946,'2020/03/23 13:16:44:287',2,1.598874,0.880475,0.563635,0.450771,0.327459,0.214215,0.159745,0.1695,0.172792,0.170498,0.188193,0.155658,0.186021,0,1,0,0,0,0
1947,'2020/03/23 13:16:44:287',2,1.598874,0.880475,0.563635,0.450771,0.327459,0.214215,0.159745,0.1695,0.172792,0.170498,0.188193,0.155658,0.186021,0,1,0,0,0,0
1948,'2020/03/23 13:16:44:299',2,1.525952,0.872023,0.573934,0.47581,0.334909,0.244329,0.158307,0.158906,0.141984,0.176762,0.194089,0.161071,0.225916,0,1,0,0,0,0
1949,'2020/03/23 13:16:44:299',2,1.525952,0.872023,0.573934,0.47581,0.334909,0.244329,0.158307,0.158906,0.141984,0.176762,0.194089,0.161071,0.225916,0,1,0,0,0,0
1950,'2020/03/23 13:16:44:310',2,1.658505,0.913418,0.534759,0.491488,0.297681,0.268238,0.165336,0.182195,0.134259,0.188644,0.165184,0.242284,0.208927,0,1,0,0,0,0
1951,'2020/03/23 13:16:44:311',2,1.658505,0.913418,0.534759,0.491488,0.297681,0.268238,0.165336,0.182195,0.134259,0.188644,0.165184,0.242284,0.208927,0,1,0,0,0,0
1952,'2020/03/23 13:16:44:311',2,1.658505,0.913418,0.534759,0.491488,0.297681,0.268238,0.165336,0.182195,0.134259,0.188644,0.165184,0.242284,0.208927,0,1,0,0,0,0
1953,'2020/03/23 13:16:44:322',2,1.58473,0.973763,0.564564,0.419018,0.285021,0.193167,0.11846,0.181054,0.167842,0.151895,0.168498,0.197462,0.207156,0,1,0,0,0,0
1954,'2020/03/23 13:16:44:322',2,1.58473,0.973763,0.564564,0.419018,0.285021,0.193167,0.11846,0.181054,0.167842,0.151895,0.168498,0.197462,0.207156,0,1,0,0,0,0
1955,'2020/03/23 13:16:44:335',2,1.630317,0.952467,0.563303,0.445729,0.284834,0.193654,0.169298,0.197425,0.150584,0.212495,0.172215,0.147763,0.148381,0,1,0,0,0,0
1956,'2020/03/23 13:16:44:335',2,1.630317,0.952467,0.563303,0.445729,0.284834,0.193654,0.169298,0.197425,0.150584,0.212495,0.172215,0.147763,0.148381,0,1,0,0,0,0
1957,'2020/03/23 13:16:44:345',2,1.66716,0.912766,0.584399,0.42475,0.279445,0.200831,0.167355,0.170588,0.154483,0.163708,0.155619,0.171325,0.169437,0,1,0,0,0,0
1958,'2020/03/23 13:16:44:345',2,1.66716,0.912766,0.584399,0.42475,0.279445,0.200831,0.167355,0.170588,0.154483,0.163708,0.155619,0.171325,0.169437,0,1,0,0,0,0
1959,'2020/03/23 13:16:44:356',2,1.60328,0.923745,0.59599,0.445322,0.357892,0.237931,0.158815,0.174136,0.148657,0.13441,0.146848,0.184705,0.211194,0,1,0,0,0,0
1960,'2020/03/23 13:16:44:357',2,1.60328,0.923745,0.59599,0.445322,0.357892,0.237931,0.158815,0.174136,0.148657,0.13441,0.146848,0.184705,0.211194,0,1,0,0,0,0
1961,'2020/03/23 13:16:44:357',2,1.60328,0.923745,0.59599,0.445322,0.357892,0.237931,0.158815,0.174136,0.148657,0.13441,0.146848,0.184705,0.211194,0,1,0,0,0,0
