@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
3033,'2020/03/23 14:26:30:217',3,-0.101354,0.548873,0.461846,-0.00696,0.603459,0.046474,0.441305,0.262632,0.412967,0.298101,0.466886,-0.026192,0.523632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3034,'2020/03/23 14:26:30:217',3,-0.101354,0.548873,0.461846,-0.00696,0.603459,0.046474,0.441305,0.262632,0.412967,0.298101,0.466886,-0.026192,0.523632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3035,'2020/03/23 14:26:30:228',3,0.017781,0.524107,0.357945,0.190104,0.47545,0.066245,0.693301,0.040417,0.613898,0.162387,0.41111,0.095985,0.29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3036,'2020/03/23 14:26:30:228',3,0.017781,0.524107,0.357945,0.190104,0.47545,0.066245,0.693301,0.040417,0.613898,0.162387,0.41111,0.095985,0.29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3037,'2020/03/23 14:26:30:228',3,0.017781,0.524107,0.357945,0.190104,0.47545,0.066245,0.693301,0.040417,0.613898,0.162387,0.41111,0.095985,0.29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3038,'2020/03/23 14:26:30:229',3,0.017781,0.524107,0.357945,0.190104,0.47545,0.066245,0.693301,0.040417,0.613898,0.162387,0.41111,0.095985,0.29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3039,'2020/03/23 14:26:30:240',3,-0.082094,0.3982,0.53842,0.125616,0.615693,0.000621,0.5774,0.085153,0.467073,0.175389,0.292625,0.240192,0.232093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3040,'2020/03/23 14:26:30:240',3,-0.082094,0.3982,0.53842,0.125616,0.615693,0.000621,0.5774,0.085153,0.467073,0.175389,0.292625,0.240192,0.232093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3041,'2020/03/23 14:26:30:240',3,-0.082094,0.3982,0.53842,0.125616,0.615693,0.000621,0.5774,0.085153,0.467073,0.175389,0.292625,0.240192,0.232093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3042,'2020/03/23 14:26:30:252',3,-0.223434,0.527092,0.421052,0.202367,0.556976,0.023104,0.554228,0.037789,0.481604,0.122823,0.345956,0.184018,0.270773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3043,'2020/03/23 14:26:30:252',3,-0.223434,0.527092,0.421052,0.202367,0.556976,0.023104,0.554228,0.037789,0.481604,0.122823,0.345956,0.184018,0.270773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3044,'2020/03/23 14:26:30:253',3,-0.223434,0.527092,0.421052,0.202367,0.556976,0.023104,0.554228,0.037789,0.481604,0.122823,0.345956,0.184018,0.270773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3045,'2020/03/23 14:26:30:253',3,-0.223434,0.527092,0.421052,0.202367,0.556976,0.023104,0.554228,0.037789,0.481604,0.122823,0.345956,0.184018,0.270773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3046,'2020/03/23 14:26:30:263',3,-0.202609,0.427812,0.506725,0.146562,0.342308,0.398441,0.35259,0.186125,0.558689,0.052556,0.378315,0.245734,0.237838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3047,'2020/03/23 14:26:30:263',3,-0.202609,0.427812,0.506725,0.146562,0.342308,0.398441,0.35259,0.186125,0.558689,0.052556,0.378315,0.245734,0.237838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3048,'2020/03/23 14:26:30:263',3,-0.202609,0.427812,0.506725,0.146562,0.342308,0.398441,0.35259,0.186125,0.558689,0.052556,0.378315,0.245734,0.237838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3049,'2020/03/23 14:26:30:275',3,-0.161562,0.372125,0.453937,0.082372,0.485457,0.171743,0.394894,0.103075,0.394135,0.22032,0.198471,0.385644,0.102338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3050,'2020/03/23 14:26:30:275',3,-0.161562,0.372125,0.453937,0.082372,0.485457,0.171743,0.394894,0.103075,0.394135,0.22032,0.198471,0.385644,0.102338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3051,'2020/03/23 14:26:30:275',3,-0.161562,0.372125,0.453937,0.082372,0.485457,0.171743,0.394894,0.103075,0.394135,0.22032,0.198471,0.385644,0.102338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3052,'2020/03/23 14:26:30:286',3,-0.198141,0.166833,0.617267,-0.028178,0.415994,0.282827,0.291735,0.118683,0.428888,0.10877,0.247509,0.41716,0.051873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3053,'2020/03/23 14:26:30:286',3,-0.198141,0.166833,0.617267,-0.028178,0.415994,0.282827,0.291735,0.118683,0.428888,0.10877,0.247509,0.41716,0.051873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3054,'2020/03/23 14:26:30:286',3,-0.198141,0.166833,0.617267,-0.028178,0.415994,0.282827,0.291735,0.118683,0.428888,0.10877,0.247509,0.41716,0.051873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3055,'2020/03/23 14:26:30:297',3,0.075598,0.144197,0.880094,-0.131125,0.401539,0.440197,0.160057,0.334837,0.479531,0.135239,0.500005,0.258328,0.071033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3056,'2020/03/23 14:26:30:298',3,0.075598,0.144197,0.880094,-0.131125,0.401539,0.440197,0.160057,0.334837,0.479531,0.135239,0.500005,0.258328,0.071033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3057,'2020/03/23 14:26:30:298',3,0.075598,0.144197,0.880094,-0.131125,0.401539,0.440197,0.160057,0.334837,0.479531,0.135239,0.500005,0.258328,0.071033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3058,'2020/03/23 14:26:30:298',3,0.075598,0.144197,0.880094,-0.131125,0.401539,0.440197,0.160057,0.334837,0.479531,0.135239,0.500005,0.258328,0.071033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3059,'2020/03/23 14:26:30:298',3,0.075598,0.144197,0.880094,-0.131125,0.401539,0.440197,0.160057,0.334837,0.479531,0.135239,0.500005,0.258328,0.071033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3060,'2020/03/23 14:26:30:309',3,0.009747,0.333529,0.588636,-0.00038,0.518752,0.270879,0.358475,0.264132,0.441651,0.164149,0.514711,0.085476,0.17058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3061,'2020/03/23 14:26:30:309',3,0.009747,0.333529,0.588636,-0.00038,0.518752,0.270879,0.358475,0.264132,0.441651,0.164149,0.514711,0.085476,0.17058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3062,'2020/03/23 14:26:30:309',3,0.009747,0.333529,0.588636,-0.00038,0.518752,0.270879,0.358475,0.264132,0.441651,0.164149,0.514711,0.085476,0.17058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3063,'2020/03/23 14:26:30:321',3,0.049402,0.356453,0.673697,-0.118394,0.656968,0.077753,0.325831,0.365443,0.245568,0.359404,0.320368,0.097682,0.364449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3064,'2020/03/23 14:26:30:321',3,0.049402,0.356453,0.673697,-0.118394,0.656968,0.077753,0.325831,0.365443,0.245568,0.359404,0.320368,0.097682,0.364449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3065,'2020/03/23 14:26:30:321',3,0.049402,0.356453,0.673697,-0.118394,0.656968,0.077753,0.325831,0.365443,0.245568,0.359404,0.320368,0.097682,0.364449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3066,'2020/03/23 14:26:30:333',3,-0.094306,0.520807,0.48901,-0.039371,0.613577,0.037593,0.387478,0.261053,0.361929,0.280907,0.447945,-0.024307,0.522495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3067,'2020/03/23 14:26:30:333',3,-0.094306,0.520807,0.48901,-0.039371,0.613577,0.037593,0.387478,0.261053,0.361929,0.280907,0.447945,-0.024307,0.522495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3068,'2020/03/23 14:26:30:333',3,-0.094306,0.520807,0.48901,-0.039371,0.613577,0.037593,0.387478,0.261053,0.361929,0.280907,0.447945,-0.024307,0.522495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3069,'2020/03/23 14:26:30:333',3,-0.094306,0.520807,0.48901,-0.039371,0.613577,0.037593,0.387478,0.261053,0.361929,0.280907,0.447945,-0.024307,0.522495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3070,'2020/03/23 14:26:30:344',3,-0.002609,0.549576,0.365591,0.200639,0.462872,0.096029,0.629203,0.077742,0.61775,0.151775,0.464837,0.02512,0.328449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3071,'2020/03/23 14:26:30:344',3,-0.002609,0.549576,0.365591,0.200639,0.462872,0.096029,0.629203,0.077742,0.61775,0.151775,0.464837,0.02512,0.328449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3072,'2020/03/23 14:26:30:344',3,-0.002609,0.549576,0.365591,0.200639,0.462872,0.096029,0.629203,0.077742,0.61775,0.151775,0.464837,0.02512,0.328449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3073,'2020/03/23 14:26:30:355',3,-0.056746,0.423496,0.519686,0.120699,0.608379,0.019971,0.603016,0.105093,0.48336,0.202004,0.289391,0.230631,0.224793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3074,'2020/03/23 14:26:30:356',3,-0.056746,0.423496,0.519686,0.120699,0.608379,0.019971,0.603016,0.105093,0.48336,0.202004,0.289391,0.230631,0.224793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3075,'2020/03/23 14:26:30:356',3,-0.056746,0.423496,0.519686,0.120699,0.608379,0.019971,0.603016,0.105093,0.48336,0.202004,0.289391,0.230631,0.224793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3076,'2020/03/23 14:26:30:356',3,-0.056746,0.423496,0.519686,0.120699,0.608379,0.019971,0.603016,0.105093,0.48336,0.202004,0.289391,0.230631,0.224793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3077,'2020/03/23 14:26:30:368',3,-0.193165,0.468236,0.463864,0.184247,0.579184,0.004941,0.555265,0.038023,0.470299,0.118784,0.334656,0.197886,0.27497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3078,'2020/03/23 14:26:30:368',3,-0.193165,0.468236,0.463864,0.184247,0.579184,0.004941,0.555265,0.038023,0.470299,0.118784,0.334656,0.197886,0.27497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3079,'2020/03/23 14:26:30:368',3,-0.193165,0.468236,0.463864,0.184247,0.579184,0.004941,0.555265,0.038023,0.470299,0.118784,0.334656,0.197886,0.27497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3080,'2020/03/23 14:26:30:368',3,-0.193165,0.468236,0.463864,0.184247,0.579184,0.004941,0.555265,0.038023,0.470299,0.118784,0.334656,0.197886,0.27497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3081,'2020/03/23 14:26:30:379',3,-0.279397,0.530127,0.481636,0.143286,0.411973,0.316259,0.429437,0.125356,0.575651,0.056923,0.365741,0.252987,0.204055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3082,'2020/03/23 14:26:30:379',3,-0.279397,0.530127,0.481636,0.143286,0.411973,0.316259,0.429437,0.125356,0.575651,0.056923,0.365741,0.252987,0.204055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3083,'2020/03/23 14:26:30:379',3,-0.279397,0.530127,0.481636,0.143286,0.411973,0.316259,0.429437,0.125356,0.575651,0.056923,0.365741,0.252987,0.204055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3084,'2020/03/23 14:26:30:391',3,-0.183005,0.32555,0.545972,0.029826,0.450917,0.31633,0.390247,0.223853,0.50385,0.246253,0.284434,0.417807,0.125582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3085,'2020/03/23 14:26:30:391',3,-0.183005,0.32555,0.545972,0.029826,0.450917,0.31633,0.390247,0.223853,0.50385,0.246253,0.284434,0.417807,0.125582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3086,'2020/03/23 14:26:30:391',3,-0.183005,0.32555,0.545972,0.029826,0.450917,0.31633,0.390247,0.223853,0.50385,0.246253,0.284434,0.417807,0.125582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3087,'2020/03/23 14:26:30:402',3,-0.235543,0.156342,0.57851,-0.016868,0.409007,0.25703,0.286454,0.07247,0.393231,0.084337,0.212271,0.404932,0.050786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3088,'2020/03/23 14:26:30:402',3,-0.235543,0.156342,0.57851,-0.016868,0.409007,0.25703,0.286454,0.07247,0.393231,0.084337,0.212271,0.404932,0.050786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3089,'2020/03/23 14:26:30:402',3,-0.235543,0.156342,0.57851,-0.016868,0.409007,0.25703,0.286454,0.07247,0.393231,0.084337,0.212271,0.404932,0.050786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3090,'2020/03/23 14:26:30:402',3,-0.235543,0.156342,0.57851,-0.016868,0.409007,0.25703,0.286454,0.07247,0.393231,0.084337,0.212271,0.404932,0.050786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3091,'2020/03/23 14:26:30:414',3,0.011519,0.110355,0.852139,-0.180802,0.472688,0.328427,0.252648,0.271796,0.49343,0.159943,0.379031,0.383925,0.016368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3092,'2020/03/23 14:26:30:414',3,0.011519,0.110355,0.852139,-0.180802,0.472688,0.328427,0.252648,0.271796,0.49343,0.159943,0.379031,0.383925,0.016368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3093,'2020/03/23 14:26:30:414',3,0.011519,0.110355,0.852139,-0.180802,0.472688,0.328427,0.252648,0.271796,0.49343,0.159943,0.379031,0.383925,0.016368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3094,'2020/03/23 14:26:30:425',3,0.023583,0.344164,0.633815,-0.010143,0.528203,0.296562,0.341537,0.247481,0.436408,0.152207,0.541684,0.083622,0.161561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3095,'2020/03/23 14:26:30:426',3,0.023583,0.344164,0.633815,-0.010143,0.528203,0.296562,0.341537,0.247481,0.436408,0.152207,0.541684,0.083622,0.161561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3096,'2020/03/23 14:26:30:426',3,0.023583,0.344164,0.633815,-0.010143,0.528203,0.296562,0.341537,0.247481,0.436408,0.152207,0.541684,0.083622,0.161561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3097,'2020/03/23 14:26:30:438',3,0.027164,0.365506,0.649758,-0.094989,0.643597,0.084491,0.386925,0.35759,0.31773,0.344284,0.359595,0.094406,0.332579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3098,'2020/03/23 14:26:30:438',3,0.027164,0.365506,0.649758,-0.094989,0.643597,0.084491,0.386925,0.35759,0.31773,0.344284,0.359595,0.094406,0.332579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3099,'2020/03/23 14:26:30:438',3,0.027164,0.365506,0.649758,-0.094989,0.643597,0.084491,0.386925,0.35759,0.31773,0.344284,0.359595,0.094406,0.332579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3100,'2020/03/23 14:26:30:438',3,0.027164,0.365506,0.649758,-0.094989,0.643597,0.084491,0.386925,0.35759,0.31773,0.344284,0.359595,0.094406,0.332579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3101,'2020/03/23 14:26:30:438',3,0.027164,0.365506,0.649758,-0.094989,0.643597,0.084491,0.386925,0.35759,0.31773,0.344284,0.359595,0.094406,0.332579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3102,'2020/03/23 14:26:30:449',3,-0.091072,0.487881,0.51662,-0.065247,0.621105,0.035997,0.350475,0.263442,0.322366,0.266305,0.424636,-0.021443,0.504323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3103,'2020/03/23 14:26:30:449',3,-0.091072,0.487881,0.51662,-0.065247,0.621105,0.035997,0.350475,0.263442,0.322366,0.266305,0.424636,-0.021443,0.504323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3104,'2020/03/23 14:26:30:449',3,-0.091072,0.487881,0.51662,-0.065247,0.621105,0.035997,0.350475,0.263442,0.322366,0.266305,0.424636,-0.021443,0.504323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3105,'2020/03/23 14:26:30:460',3,-0.110512,0.570623,0.421757,0.078021,0.555384,0.074833,0.543802,0.198601,0.519779,0.233205,0.489271,-0.029219,0.446397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3106,'2020/03/23 14:26:30:460',3,-0.110512,0.570623,0.421757,0.078021,0.555384,0.074833,0.543802,0.198601,0.519779,0.233205,0.489271,-0.029219,0.446397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3107,'2020/03/23 14:26:30:460',3,-0.110512,0.570623,0.421757,0.078021,0.555384,0.074833,0.543802,0.198601,0.519779,0.233205,0.489271,-0.029219,0.446397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3108,'2020/03/23 14:26:30:472',3,0.000806,0.50908,0.456987,0.135776,0.561867,0.050602,0.673724,0.091066,0.522381,0.222044,0.309942,0.177477,0.23845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3109,'2020/03/23 14:26:30:472',3,0.000806,0.50908,0.456987,0.135776,0.561867,0.050602,0.673724,0.091066,0.522381,0.222044,0.309942,0.177477,0.23845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3110,'2020/03/23 14:26:30:473',3,0.000806,0.50908,0.456987,0.135776,0.561867,0.050602,0.673724,0.091066,0.522381,0.222044,0.309942,0.177477,0.23845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3111,'2020/03/23 14:26:30:484',3,-0.151266,0.427707,0.502901,0.160768,0.596061,-0.002305,0.55794,0.050227,0.464034,0.132902,0.317621,0.221026,0.260059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3112,'2020/03/23 14:26:30:484',3,-0.151266,0.427707,0.502901,0.160768,0.596061,-0.002305,0.55794,0.050227,0.464034,0.132902,0.317621,0.221026,0.260059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3113,'2020/03/23 14:26:30:484',3,-0.151266,0.427707,0.502901,0.160768,0.596061,-0.002305,0.55794,0.050227,0.464034,0.132902,0.317621,0.221026,0.260059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3114,'2020/03/23 14:26:30:484',3,-0.151266,0.427707,0.502901,0.160768,0.596061,-0.002305,0.55794,0.050227,0.464034,0.132902,0.317621,0.221026,0.260059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3115,'2020/03/23 14:26:30:495',3,-0.300048,0.599806,0.459073,0.142393,0.456499,0.251101,0.47812,0.08753,0.571385,0.080545,0.367126,0.252238,0.194014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3116,'2020/03/23 14:26:30:495',3,-0.300048,0.599806,0.459073,0.142393,0.456499,0.251101,0.47812,0.08753,0.571385,0.080545,0.367126,0.252238,0.194014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3117,'2020/03/23 14:26:30:495',3,-0.300048,0.599806,0.459073,0.142393,0.456499,0.251101,0.47812,0.08753,0.571385,0.080545,0.367126,0.252238,0.194014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3118,'2020/03/23 14:26:30:507',3,-0.063226,0.277002,0.60413,0.082087,0.305174,0.482797,0.238369,0.338297,0.441062,0.190124,0.327456,0.289984,0.279692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3119,'2020/03/23 14:26:30:507',3,-0.063226,0.277002,0.60413,0.082087,0.305174,0.482797,0.238369,0.338297,0.441062,0.190124,0.327456,0.289984,0.279692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3120,'2020/03/23 14:26:30:507',3,-0.063226,0.277002,0.60413,0.082087,0.305174,0.482797,0.238369,0.338297,0.441062,0.190124,0.327456,0.289984,0.279692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3121,'2020/03/23 14:26:30:507',3,-0.063226,0.277002,0.60413,0.082087,0.305174,0.482797,0.238369,0.338297,0.441062,0.190124,0.327456,0.289984,0.279692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3122,'2020/03/23 14:26:30:518',3,-0.2534,0.167444,0.557463,-0.008555,0.416205,0.24037,0.292766,0.061119,0.378977,0.086944,0.206427,0.394988,0.062249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3123,'2020/03/23 14:26:30:519',3,-0.2534,0.167444,0.557463,-0.008555,0.416205,0.24037,0.292766,0.061119,0.378977,0.086944,0.206427,0.394988,0.062249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3124,'2020/03/23 14:26:30:519',3,-0.2534,0.167444,0.557463,-0.008555,0.416205,0.24037,0.292766,0.061119,0.378977,0.086944,0.206427,0.394988,0.062249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3125,'2020/03/23 14:26:30:519',3,-0.2534,0.167444,0.557463,-0.008555,0.416205,0.24037,0.292766,0.061119,0.378977,0.086944,0.206427,0.394988,0.062249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3126,'2020/03/23 14:26:30:532',3,-0.109854,0.154903,0.733116,-0.108404,0.438641,0.320328,0.268548,0.224938,0.478826,0.142459,0.334193,0.403279,0.040609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3127,'2020/03/23 14:26:30:532',3,-0.109854,0.154903,0.733116,-0.108404,0.438641,0.320328,0.268548,0.224938,0.478826,0.142459,0.334193,0.403279,0.040609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3128,'2020/03/23 14:26:30:532',3,-0.109854,0.154903,0.733116,-0.108404,0.438641,0.320328,0.268548,0.224938,0.478826,0.142459,0.334193,0.403279,0.040609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3129,'2020/03/23 14:26:30:542',3,0.027819,0.304392,0.729304,-0.059249,0.480594,0.358417,0.278452,0.240475,0.472498,0.117747,0.550127,0.135937,0.127323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3130,'2020/03/23 14:26:30:542',3,0.027819,0.304392,0.729304,-0.059249,0.480594,0.358417,0.278452,0.240475,0.472498,0.117747,0.550127,0.135937,0.127323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3131,'2020/03/23 14:26:30:542',3,0.027819,0.304392,0.729304,-0.059249,0.480594,0.358417,0.278452,0.240475,0.472498,0.117747,0.550127,0.135937,0.127323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3132,'2020/03/23 14:26:30:553',3,0.040019,0.361139,0.578281,-0.04093,0.586429,0.131749,0.421773,0.333215,0.398136,0.315439,0.421769,0.109085,0.286997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
