@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
9694,'2020/03/23 13:44:08:625',9,1.700836,-0.225913,0.190409,0.10407,0.129329,0.121502,0.223729,0.002027,0.186987,0.165209,0.271606,0.107099,0.243813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9695,'2020/03/23 13:44:08:625',9,1.700836,-0.225913,0.190409,0.10407,0.129329,0.121502,0.223729,0.002027,0.186987,0.165209,0.271606,0.107099,0.243813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9696,'2020/03/23 13:44:08:625',9,1.700836,-0.225913,0.190409,0.10407,0.129329,0.121502,0.223729,0.002027,0.186987,0.165209,0.271606,0.107099,0.243813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9697,'2020/03/23 13:44:08:636',9,1.739289,-0.141472,0.164569,0.164018,0.210151,0.207487,0.19504,0.033844,0.210716,0.185327,0.228266,0.155865,0.23224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9698,'2020/03/23 13:44:08:637',9,1.739289,-0.141472,0.164569,0.164018,0.210151,0.207487,0.19504,0.033844,0.210716,0.185327,0.228266,0.155865,0.23224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9699,'2020/03/23 13:44:08:637',9,1.739289,-0.141472,0.164569,0.164018,0.210151,0.207487,0.19504,0.033844,0.210716,0.185327,0.228266,0.155865,0.23224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9700,'2020/03/23 13:44:08:637',9,1.739289,-0.141472,0.164569,0.164018,0.210151,0.207487,0.19504,0.033844,0.210716,0.185327,0.228266,0.155865,0.23224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9701,'2020/03/23 13:44:08:648',9,1.631234,-0.320636,0.142863,0.120679,0.180826,0.13503,0.188487,-0.056622,0.160493,0.190867,0.294835,0.147147,0.285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9702,'2020/03/23 13:44:08:648',9,1.631234,-0.320636,0.142863,0.120679,0.180826,0.13503,0.188487,-0.056622,0.160493,0.190867,0.294835,0.147147,0.285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9703,'2020/03/23 13:44:08:648',9,1.631234,-0.320636,0.142863,0.120679,0.180826,0.13503,0.188487,-0.056622,0.160493,0.190867,0.294835,0.147147,0.285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9704,'2020/03/23 13:44:08:649',9,1.631234,-0.320636,0.142863,0.120679,0.180826,0.13503,0.188487,-0.056622,0.160493,0.190867,0.294835,0.147147,0.285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9705,'2020/03/23 13:44:08:649',9,1.631234,-0.320636,0.142863,0.120679,0.180826,0.13503,0.188487,-0.056622,0.160493,0.190867,0.294835,0.147147,0.285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9706,'2020/03/23 13:44:08:660',9,1.733287,-0.184343,0.148466,0.110826,0.125118,0.096015,0.215863,0.046457,0.217426,0.16931,0.279621,0.131029,0.224013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9707,'2020/03/23 13:44:08:660',9,1.733287,-0.184343,0.148466,0.110826,0.125118,0.096015,0.215863,0.046457,0.217426,0.16931,0.279621,0.131029,0.224013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9708,'2020/03/23 13:44:08:660',9,1.733287,-0.184343,0.148466,0.110826,0.125118,0.096015,0.215863,0.046457,0.217426,0.16931,0.279621,0.131029,0.224013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9709,'2020/03/23 13:44:08:660',9,1.733287,-0.184343,0.148466,0.110826,0.125118,0.096015,0.215863,0.046457,0.217426,0.16931,0.279621,0.131029,0.224013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9710,'2020/03/23 13:44:08:672',9,1.752079,-0.130697,0.172411,0.112984,0.157349,0.093174,0.233624,0.050491,0.192495,0.186075,0.308282,0.08732,0.174741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9711,'2020/03/23 13:44:08:672',9,1.752079,-0.130697,0.172411,0.112984,0.157349,0.093174,0.233624,0.050491,0.192495,0.186075,0.308282,0.08732,0.174741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9712,'2020/03/23 13:44:08:673',9,1.752079,-0.130697,0.172411,0.112984,0.157349,0.093174,0.233624,0.050491,0.192495,0.186075,0.308282,0.08732,0.174741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9713,'2020/03/23 13:44:08:673',9,1.752079,-0.130697,0.172411,0.112984,0.157349,0.093174,0.233624,0.050491,0.192495,0.186075,0.308282,0.08732,0.174741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9714,'2020/03/23 13:44:08:673',9,1.752079,-0.130697,0.172411,0.112984,0.157349,0.093174,0.233624,0.050491,0.192495,0.186075,0.308282,0.08732,0.174741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9715,'2020/03/23 13:44:08:674',9,1.752079,-0.130697,0.172411,0.112984,0.157349,0.093174,0.233624,0.050491,0.192495,0.186075,0.308282,0.08732,0.174741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9716,'2020/03/23 13:44:08:675',9,1.752079,-0.130697,0.172411,0.112984,0.157349,0.093174,0.233624,0.050491,0.192495,0.186075,0.308282,0.08732,0.174741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9717,'2020/03/23 13:44:08:683',9,1.649323,-0.389349,0.220421,0.056456,0.127699,0.113575,0.23527,-0.007035,0.1834,0.188451,0.285297,0.198227,0.188881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9718,'2020/03/23 13:44:08:683',9,1.649323,-0.389349,0.220421,0.056456,0.127699,0.113575,0.23527,-0.007035,0.1834,0.188451,0.285297,0.198227,0.188881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9719,'2020/03/23 13:44:08:683',9,1.649323,-0.389349,0.220421,0.056456,0.127699,0.113575,0.23527,-0.007035,0.1834,0.188451,0.285297,0.198227,0.188881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9720,'2020/03/23 13:44:08:683',9,1.649323,-0.389349,0.220421,0.056456,0.127699,0.113575,0.23527,-0.007035,0.1834,0.188451,0.285297,0.198227,0.188881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9721,'2020/03/23 13:44:08:694',9,1.808989,-0.119866,0.155255,0.126199,0.168444,0.009105,0.209148,0.066063,0.214163,0.183469,0.277623,0.173558,0.193819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9722,'2020/03/23 13:44:08:695',9,1.808989,-0.119866,0.155255,0.126199,0.168444,0.009105,0.209148,0.066063,0.214163,0.183469,0.277623,0.173558,0.193819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9723,'2020/03/23 13:44:08:695',9,1.808989,-0.119866,0.155255,0.126199,0.168444,0.009105,0.209148,0.066063,0.214163,0.183469,0.277623,0.173558,0.193819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9724,'2020/03/23 13:44:08:695',9,1.808989,-0.119866,0.155255,0.126199,0.168444,0.009105,0.209148,0.066063,0.214163,0.183469,0.277623,0.173558,0.193819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9725,'2020/03/23 13:44:08:706',9,1.714317,-0.326928,0.238571,0.039888,0.151571,0.129376,0.225406,-0.006404,0.204404,0.219667,0.342717,0.244743,0.254073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9726,'2020/03/23 13:44:08:708',9,1.714317,-0.326928,0.238571,0.039888,0.151571,0.129376,0.225406,-0.006404,0.204404,0.219667,0.342717,0.244743,0.254073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9727,'2020/03/23 13:44:08:708',9,1.714317,-0.326928,0.238571,0.039888,0.151571,0.129376,0.225406,-0.006404,0.204404,0.219667,0.342717,0.244743,0.254073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9728,'2020/03/23 13:44:08:708',9,1.714317,-0.326928,0.238571,0.039888,0.151571,0.129376,0.225406,-0.006404,0.204404,0.219667,0.342717,0.244743,0.254073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9729,'2020/03/23 13:44:08:718',9,1.743379,-0.204293,0.148126,0.076451,0.139565,0.093611,0.202861,0.011532,0.20332,0.158003,0.268925,0.174219,0.212851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9730,'2020/03/23 13:44:08:718',9,1.743379,-0.204293,0.148126,0.076451,0.139565,0.093611,0.202861,0.011532,0.20332,0.158003,0.268925,0.174219,0.212851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9731,'2020/03/23 13:44:08:718',9,1.743379,-0.204293,0.148126,0.076451,0.139565,0.093611,0.202861,0.011532,0.20332,0.158003,0.268925,0.174219,0.212851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9732,'2020/03/23 13:44:08:718',9,1.743379,-0.204293,0.148126,0.076451,0.139565,0.093611,0.202861,0.011532,0.20332,0.158003,0.268925,0.174219,0.212851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9733,'2020/03/23 13:44:08:729',9,1.71939,-0.174929,0.141451,0.114717,0.146683,0.087419,0.227398,0.011807,0.184255,0.142781,0.242029,0.089186,0.216919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9734,'2020/03/23 13:44:08:730',9,1.71939,-0.174929,0.141451,0.114717,0.146683,0.087419,0.227398,0.011807,0.184255,0.142781,0.242029,0.089186,0.216919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9735,'2020/03/23 13:44:08:730',9,1.71939,-0.174929,0.141451,0.114717,0.146683,0.087419,0.227398,0.011807,0.184255,0.142781,0.242029,0.089186,0.216919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9736,'2020/03/23 13:44:08:730',9,1.71939,-0.174929,0.141451,0.114717,0.146683,0.087419,0.227398,0.011807,0.184255,0.142781,0.242029,0.089186,0.216919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9737,'2020/03/23 13:44:08:730',9,1.71939,-0.174929,0.141451,0.114717,0.146683,0.087419,0.227398,0.011807,0.184255,0.142781,0.242029,0.089186,0.216919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9738,'2020/03/23 13:44:08:796',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9739,'2020/03/23 13:44:08:796',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9740,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9741,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9742,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9743,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9744,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9745,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9746,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9747,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9748,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9749,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9750,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9751,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9752,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9753,'2020/03/23 13:44:08:797',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9754,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9755,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9756,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9757,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9758,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9759,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9760,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9761,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9762,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9763,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9764,'2020/03/23 13:44:08:798',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9765,'2020/03/23 13:44:08:800',9,1.606045,-0.259564,0.21977,0.083252,0.12276,0.169856,0.176019,-0.031891,0.192762,0.267928,0.359984,0.162029,0.253129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9766,'2020/03/23 13:44:08:802',9,1.729681,-0.254718,0.185242,0.115515,0.101029,0.051314,0.230209,0.026943,0.194691,0.139184,0.23838,0.169433,0.183341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9767,'2020/03/23 13:44:08:802',9,1.729681,-0.254718,0.185242,0.115515,0.101029,0.051314,0.230209,0.026943,0.194691,0.139184,0.23838,0.169433,0.183341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9768,'2020/03/23 13:44:08:811',9,1.769588,-0.251152,0.230641,0.079396,0.159763,0.098047,0.230452,0.023955,0.20315,0.215274,0.331362,0.237781,0.241418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9769,'2020/03/23 13:44:08:811',9,1.769588,-0.251152,0.230641,0.079396,0.159763,0.098047,0.230452,0.023955,0.20315,0.215274,0.331362,0.237781,0.241418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9770,'2020/03/23 13:44:08:823',9,1.691795,-0.319695,0.193127,0.019042,0.126911,0.110134,0.199247,-0.017077,0.209285,0.196993,0.309695,0.218474,0.23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9771,'2020/03/23 13:44:08:823',9,1.691795,-0.319695,0.193127,0.019042,0.126911,0.110134,0.199247,-0.017077,0.209285,0.196993,0.309695,0.218474,0.23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9772,'2020/03/23 13:44:08:823',9,1.691795,-0.319695,0.193127,0.019042,0.126911,0.110134,0.199247,-0.017077,0.209285,0.196993,0.309695,0.218474,0.23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9773,'2020/03/23 13:44:08:823',9,1.691795,-0.319695,0.193127,0.019042,0.126911,0.110134,0.199247,-0.017077,0.209285,0.196993,0.309695,0.218474,0.23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9774,'2020/03/23 13:44:08:823',9,1.691795,-0.319695,0.193127,0.019042,0.126911,0.110134,0.199247,-0.017077,0.209285,0.196993,0.309695,0.218474,0.23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9775,'2020/03/23 13:44:08:823',9,1.691795,-0.319695,0.193127,0.019042,0.126911,0.110134,0.199247,-0.017077,0.209285,0.196993,0.309695,0.218474,0.23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9776,'2020/03/23 13:44:08:824',9,1.691795,-0.319695,0.193127,0.019042,0.126911,0.110134,0.199247,-0.017077,0.209285,0.196993,0.309695,0.218474,0.23262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9777,'2020/03/23 13:44:08:833',9,1.725334,-0.126928,0.080203,0.103579,0.168553,0.06536,0.217794,0.034622,0.193374,0.152194,0.236831,0.088242,0.181093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9778,'2020/03/23 13:44:08:834',9,1.725334,-0.126928,0.080203,0.103579,0.168553,0.06536,0.217794,0.034622,0.193374,0.152194,0.236831,0.088242,0.181093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9779,'2020/03/23 13:44:08:834',9,1.725334,-0.126928,0.080203,0.103579,0.168553,0.06536,0.217794,0.034622,0.193374,0.152194,0.236831,0.088242,0.181093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9780,'2020/03/23 13:44:08:834',9,1.725334,-0.126928,0.080203,0.103579,0.168553,0.06536,0.217794,0.034622,0.193374,0.152194,0.236831,0.088242,0.181093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9781,'2020/03/23 13:44:08:846',9,1.681577,-0.244737,0.198771,0.092623,0.121212,0.130359,0.214749,-0.005586,0.186102,0.181935,0.290659,0.121383,0.254106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9782,'2020/03/23 13:44:08:846',9,1.681577,-0.244737,0.198771,0.092623,0.121212,0.130359,0.214749,-0.005586,0.186102,0.181935,0.290659,0.121383,0.254106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9783,'2020/03/23 13:44:08:846',9,1.681577,-0.244737,0.198771,0.092623,0.121212,0.130359,0.214749,-0.005586,0.186102,0.181935,0.290659,0.121383,0.254106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9784,'2020/03/23 13:44:08:846',9,1.681577,-0.244737,0.198771,0.092623,0.121212,0.130359,0.214749,-0.005586,0.186102,0.181935,0.290659,0.121383,0.254106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9785,'2020/03/23 13:44:08:857',9,1.783946,-0.137986,0.113875,0.206782,0.208077,0.145737,0.236556,0.050122,0.164868,0.123652,0.213242,0.156498,0.254497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9786,'2020/03/23 13:44:08:857',9,1.783946,-0.137986,0.113875,0.206782,0.208077,0.145737,0.236556,0.050122,0.164868,0.123652,0.213242,0.156498,0.254497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9787,'2020/03/23 13:44:08:858',9,1.783946,-0.137986,0.113875,0.206782,0.208077,0.145737,0.236556,0.050122,0.164868,0.123652,0.213242,0.156498,0.254497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9788,'2020/03/23 13:44:08:858',9,1.783946,-0.137986,0.113875,0.206782,0.208077,0.145737,0.236556,0.050122,0.164868,0.123652,0.213242,0.156498,0.254497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9789,'2020/03/23 13:44:08:869',9,1.624505,-0.329958,0.140121,0.103106,0.166852,0.132171,0.193061,-0.047199,0.178741,0.209209,0.312527,0.154705,0.288174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9790,'2020/03/23 13:44:08:869',9,1.624505,-0.329958,0.140121,0.103106,0.166852,0.132171,0.193061,-0.047199,0.178741,0.209209,0.312527,0.154705,0.288174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9791,'2020/03/23 13:44:08:869',9,1.624505,-0.329958,0.140121,0.103106,0.166852,0.132171,0.193061,-0.047199,0.178741,0.209209,0.312527,0.154705,0.288174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9792,'2020/03/23 13:44:08:869',9,1.624505,-0.329958,0.140121,0.103106,0.166852,0.132171,0.193061,-0.047199,0.178741,0.209209,0.312527,0.154705,0.288174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
9793,'2020/03/23 13:44:08:869',9,1.624505,-0.329958,0.140121,0.103106,0.166852,0.132171,0.193061,-0.047199,0.178741,0.209209,0.312527,0.154705,0.288174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,1,0,0
